OSEBuildingID,DataYear,BuildingType,PrimaryPropertyType,PropertyName,Address,ZipCode,CouncilDistrictCode,Neighborhood,Latitude,Longitude,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,ListOfAllPropertyUseTypes,LargestPropertyUseType,LargestPropertyUseTypeGFA,SecondLargestPropertyUseType,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseType,ThirdLargestPropertyUseTypeGFA,YearsENERGYSTARCertified,ENERGYSTARScore,SiteEUI(kBtu/sf),SiteEUIWN(kBtu/sf),SourceEUI(kBtu/sf),SourceEUIWN(kBtu/sf),SiteEnergyUse(kBtu),SiteEnergyUse(kWh),SiteEnergyUseWN(kBtu),SiteEnergyUseWN(kWh),SteamUse(kBtu),SteamUse(kWh),Electricity(kWh),Electricity(kBtu),NaturalGas(therms),NaturalGas(kBtu),NaturalGas(kWh),DefaultData,Comments,ComplianceStatus,Outlier,TotalGHGEmissions,GHGEmissionsIntensity
19849,2016,Multifamily LR (1-4),Low-Rise Multifamily,Borealis The Condominium,2614 4th Ave N,98109.0,7,MAGNOLIA / QUEEN ANNE,47.64385,-122.34899,1981,1.0,3,53698,0,"Multifamily Housing, Parking",Multifamily Housing,53698.0,Parking,2700.0,,,,97.0,19.0,20.79999924,59.5,65.30000305,1018111.0,3473938,1116648.75,3810163,0.0,0,298391,1018111.0,0.0,0.0,0,False,,Compliant,,7.1,0.13
19851,2016,Multifamily MR (5-9),Mid-Rise Multifamily,St. Charles Apts,612 3rd Ave,98104.0,7,DOWNTOWN,47.60318,-122.33206,1911,1.0,6,23338,0,"Food Service, Multifamily Housing",Multifamily Housing,29100.0,Food Service,2536.0,,,,62.0,64.80000305,71.40000153,110.5999985,117.5999985,2050861.125,6997828,2259986.0,7711392,0.0,0,188762,644057.0,14068.04004,1406804.0,4800214,False,,Compliant,,79.21,3.39
19852,2016,Multifamily MR (5-9),Mid-Rise Multifamily,Corona Building,606 2nd Ave,98104.0,7,DOWNTOWN,47.60274,-122.33245,1900,1.0,6,39594,0,"Multifamily Housing, Retail Store",Multifamily Housing,34137.0,Retail Store,5457.0,,,,74.0,25.29999924,26.79999924,58.40000153,63.29999924,999856.0,3411650,1060662.625,3619131,0.0,0,177188,604566.0,3952.899902,395290.0,1348785,False,,Compliant,,25.21,0.64
19853,2016,NonResidential,Small- and Mid-Sized Office,Hartford Building,600 2nd Ave,98104.0,7,DOWNTOWN,47.6026,-122.33232,1929,1.0,2,20028,0,Office,Office,20028.0,,,,,,95.0,25.60000038,27.5,65.59999847,67.90000153,511797.4063,1746325,550668.125,1878957,151742.5,517766,105526,360055.0,0.0,0.0,0,False,,Compliant,,14.22,0.71
19854,2016,Multifamily HR (10+),High-Rise Multifamily,Lowman Building,107 Cherry St,98104.0,7,DOWNTOWN,47.60257,-122.33383,1906,1.0,10,65535,0,"Multifamily Housing, Restaurant, Retail Store",Multifamily Housing,51096.0,Retail Store,3374.0,Restaurant,1564.0,,,57.90000153,60.29999924,146.8000031,153.5,3245772.0,11075033,3380476.5,11534664,1014571.688,3461862,653927,2231200.0,0.0,0.0,0,False,,Compliant,,93.87,1.43
19855,2016,NonResidential,Small- and Mid-Sized Office,Lowman & Hanford Building,616 First Avenue,98104.0,7,DOWNTOWN,47.60247,-122.33372,1900,1.0,7,23622,0,"Office, Restaurant",Office,26195.0,Restaurant,2285.0,,,,100.0,19.39999962,20.20000076,51.20000076,52.0,552007.5,1883527,575362.5,1963218,0.0,0,123050,419848.0,1321.589966,132159.0,450945,False,,Compliant,,9.95,0.42
19856,2016,NonResidential,Small- and Mid-Sized Office,Howard Building,614 First Avenue,98104.0,7,DOWNTOWN,47.60237,-122.33365,1902,1.0,3,23563,0,"Office, Restaurant",Office,20183.0,Restaurant,3380.0,,,,67.0,37.5,37.5,117.6999969,117.6999969,883197.6875,3013595,883197.6875,3013595,0.0,0,258850,883198.0,0.0,0.0,0,False,,Compliant,,6.16,0.26
19857,2016,NonResidential,Mixed Use Property,Good Arts Building,110 Cherry Street,98104.0,7,DOWNTOWN,47.60284,-122.33407,1903,1.0,3,28600,0,"Office, Restaurant, Retail Store",Office,12000.0,Retail Store,11000.0,Restaurant,3000.0,,,40.90000153,44.90000153,99.0,103.1999969,1062722.625,3626160,1167559.75,3983879,0.0,0,204504,697769.0,3649.539795,364954.0,1245274,False,,Compliant,,24.25,0.85
19858,2016,NonResidential,Mixed Use Property,Marion 823,823 3rd Avenue,98104.0,7,DOWNTOWN,47.60427,-122.33385,1978,1.0,2,38539,12379,"Office, Parking, Retail Store",Retail Store,15549.0,Parking,12379.0,Office,10611.0,,55.0,83.59999847,86.0,262.3999939,270.0,2186018.5,7459004,2249630.25,7676056,0.0,0,640685,2186018.0,0.0,0.0,0,False,,Compliant,,15.24,0.4
19860,2016,NonResidential,Small- and Mid-Sized Office,Marion 814,814 2nd Avenue,98104.0,7,DOWNTOWN,47.60427,-122.33385,1906,1.0,5,26840,0,Office,Office,29040.0,,,,,,24.0,68.5,68.80000305,215.1000061,216.0,1989287.0,6787728,1997288.75,6815032,0.0,0,583026,1989287.0,0.0,0.0,0,False,,Compliant,,13.87,0.52
19861,2016,NonResidential,Retail Store,Marion 804,804 2nd Avenue,98104.0,7,DOWNTOWN,47.60427,-122.33385,1906,1.0,2,46800,0,"Office, Retail Store",Retail Store,36019.0,Office,10781.0,,,,86.0,26.60000038,26.60000038,83.5,83.5,1245187.5,4248756,1245187.5,4248756,0.0,0,364943,1245187.0,0.0,0.0,0,False,,Compliant,,8.68,0.19
19862,2016,NonResidential,Small- and Mid-Sized Office,Marion 801,801 Third Ave.,98104.0,7,DOWNTOWN,47.60431,-122.33335,1979,1.0,3,63990,26640,"Office, Parking",Office,39000.0,Parking,26640.0,,,,51.0,53.0,53.0,166.1999969,166.1999969,2067352.5,7054099,2067352.5,7054099,0.0,0,604519,2062620.0,47.32000351,4732.0,16146,False,,Compliant,,14.63,0.23
19864,2016,NonResidential,Small- and Mid-Sized Office,S2315 - Belltown Worklofts,2315 Western Avenue,98121.0,7,DOWNTOWN,47.61285,-122.34817,1908,1.0,3,28800,0,"Non-Refrigerated Warehouse, Office, Other",Office,21600.0,Other,7200.0,Non-Refrigerated Warehouse,6200.0,,50.0,38.40000153,40.70000076,95.5,97.90000153,1345025.75,4589418,1423579.25,4857453,0.0,0,270780,923904.0,4211.220215,421122.0,1436927,False,,Compliant,,28.81,1.0
19865,2016,Multifamily LR (1-4),Low-Rise Multifamily,(ID19865) Dorothy Day House,106 Bell St,98121.0,7,DOWNTOWN,47.61358,-122.34656,1900,1.0,3,23015,0,"Multifamily Housing, Retail Store",Multifamily Housing,19132.0,Retail Store,3883.0,,,,,63.40000153,64.69999695,139.6999969,143.8999939,1458617.125,4977008,1489197.875,5081354,0.0,0,236208,805944.0,6526.730469,652673.0,2227012,False,,Compliant,,40.28,1.75
19870,2016,Multifamily MR (5-9),Mid-Rise Multifamily,Bakhita Gardens,118 Bell Street,98121.0,7,DOWNTOWN,47.61396,-122.34609,2000,1.0,6,36676,0,"Multifamily Housing, Office, Other - Lodging/Residential, Retail Store",Multifamily Housing,22129.0,Office,9751.0,Retail Store,2506.0,,,60.40000153,63.20000076,149.6000061,156.3999939,2214469.5,7556083,2316515.5,7904278,0.0,0,443201,1512202.0,7022.67041,702267.0,2396234,False,,Compliant,,47.84,1.3
19871,2016,NonResidential,Small- and Mid-Sized Office,2717 3rd Avenue Building,2717 3rd Ave,98121.0,7,DOWNTOWN,47.6172,-122.34979,1954,1.0,3,33552,4968,"Office, Parking",Office,26556.0,Parking,4968.0,,,,75.0,63.90000153,68.40000153,117.8000031,122.5,1696978.75,5790331,1817034.125,6199977,0.0,0,188650,643674.0,10533.0498,1053305.0,3594025,False,,Compliant,,60.43,1.8
19873,2016,NonResidential,Retail Store,Store #5218_2603 Third Avenue,2603 Third Avenue,98121.0,7,DOWNTOWN,47.61652,-122.34854,1931,1.0,2,26270,0,Retail Store,Retail Store,26270.0,,,,,,32.0,59.40000153,63.5,147.0,151.3000031,1560461.75,5324516,1667641.25,5690228,0.0,0,311870,1064100.0,4963.61377,496361.0,1693654,False,,Compliant,,33.78,1.29
19874,2016,NonResidential,Small- and Mid-Sized Office,Trianon Building,2505 3RD AVE,98121.0,7,DOWNTOWN,47.61595,-122.34756,1926,1.0,3,57620,7820,"Office, Parking",Office,49800.0,Parking,7820.0,,,,50.0,47.90000153,47.90000153,150.3999939,150.3999939,2385395.0,8139305,2385395.0,8139305,0.0,0,699119,2385395.0,0.0,0.0,0,False,,Compliant,,16.63,0.29
19875,2016,Multifamily LR (1-4),Low-Rise Multifamily,Lexington/Concord Appartments,2402 and 2408 2nd Avenue,98121.0,7,DOWNTOWN,47.61519,-122.34674,1923,1.0,3,33440,0,Multifamily Housing,Multifamily Housing,33440.0,,,,,,38.0,98.40000153,104.5999985,130.1000061,136.6000061,3288836.0,11221974,3496803.0,11931586,0.0,0,125641,428689.0,28601.46875,2860147.0,9759226,False,,Compliant,,154.89,4.63
19876,2016,NonResidential,Mixed Use Property,U.S. BANK,2401 3RD AVE,98121.0,7,DOWNTOWN,47.61543,-122.34651,1954,1.0,2,28696,6080,"Bank Branch, Other, Parking",Other,12960.0,Bank Branch,7760.0,Parking,6080.0,,,20.20000076,21.79999924,63.40000153,68.30000305,418348.5,1427464,450780.1875,1538125,0.0,0,122610,418348.0,0.0,0.0,0,False,,Compliant,,2.92,0.1
19878,2016,NonResidential,Hotel,BELLTOWN INN (ID#19878),2301 3rd ave,98121.0,7,DOWNTOWN,47.61471,-122.34525,1990,1.0,5,57800,0,Hotel,Hotel,57800.0,,,,,,87.0,42.29999924,42.70000076,94.09999847,94.5,2443065.25,8336084,2466522.25,8416123,0.0,0,403117,1375435.0,10676.2998,1067630.0,3642904,False,,Compliant,,66.29,1.15
19881,2016,Multifamily MR (5-9),Mid-Rise Multifamily,VERMONT INN (ID#19881),2721 4th ave,98121.0,7,DOWNTOWN,47.61801,-122.34894,1994,1.0,6,69590,0,Multifamily Housing,Multifamily Housing,69590.0,,,,,,97.0,60.20000076,63.5,109.5,113.5,4188660.5,14292302,4421346.0,15086258,0.0,0,451658,1541059.0,26476.01172,2647601.0,9033989,False,,Compliant,,151.36,2.18
19884,2016,Multifamily HR (10+),High-Rise Multifamily,Centennial Tower,2515 Fourth Ave.,98121.0,7,DOWNTOWN,47.61678,-122.34698,1990,1.0,26,321050,0,"Multifamily Housing, Parking, Swimming Pool",Multifamily Housing,226500.0,Parking,94550.0,Swimming Pool,0.0,,32.0,62.59999847,67.40000153,142.1999969,152.0,14168729.0,48345709,15275742.0,52122994,0.0,0,2431792,8297277.0,58714.51563,5871452.0,20034225,False,,Compliant,,369.68,1.15
19885,2016,Multifamily MR (5-9),Mid-Rise Multifamily,Centennial Court,2550 Third Ave.,98121.0,7,DOWNTOWN,47.61637,-122.34706,2000,1.0,7,192077,0,"Multifamily Housing, Parking",Multifamily Housing,142497.0,Parking,49580.0,,,,98.0,25.60000038,26.60000038,80.30000305,83.5,3644982.25,12437195,3788892.75,12928238,0.0,0,1068283,3644982.0,0.0,0.0,0,False,,Compliant,,25.41,0.13
19887,2016,Multifamily MR (5-9),Mid-Rise Multifamily,Moda,2312 3rd Ave.,98121.0,7,DOWNTOWN,47.61534,-122.34515,2008,1.0,7,203940,0,"Multifamily Housing, Parking",Multifamily Housing,143183.0,Parking,60757.0,,,,97.0,45.29999924,46.40000153,101.1999969,103.1999969,6485203.0,22128430,6641114.5,22660423,0.0,0,1076337,3672464.0,28127.38086,2812738.0,9597460,False,,Compliant,,174.99,0.86
19889,2016,Multifamily LR (1-4),Low-Rise Multifamily,Fleming,2321 4th Ave.,98121.0,7,DOWNTOWN,47.61558,-122.34496,1918,1.0,3,21284,0,Multifamily Housing,Multifamily Housing,21284.0,,,,,,94.0,36.90000153,38.59999847,77.90000153,81.90000153,785052.875,2678711,821100.375,2801710,0.0,0,117017,399264.0,3857.890381,385789.0,1316366,False,,Compliant,,23.27,1.09
19890,2016,Multifamily MR (5-9),Mid-Rise Multifamily,Austin A. Bell Condominium,2324 1st. Ave,98102.0,7,DOWNTOWN,47.61399,-122.34724,1908,1.0,5,48786,0,"Multifamily Housing, Parking",Multifamily Housing,37367.0,Parking,16670.0,,,,87.0,25.89999962,25.89999962,81.40000153,81.40000153,968698.3125,3305335,968698.3125,3305335,0.0,0,283909,968698.0,0.0,0.0,0,False,,Compliant,,6.75,0.14
19893,2016,Multifamily MR (5-9),Mid-Rise Multifamily,Stewart Court Apartments,1831 8th Ave,98101.0,7,DOWNTOWN,47.61458,-122.33527,2002,1.0,6,98222,0,"Multifamily Housing, Other",Multifamily Housing,37924.0,Other,6443.0,,,,82.0,45.09999847,46.09999847,107.5999985,110.5999985,2001936.5,6830890,2043683.25,6973336,0.0,0,374807,1278844.0,7230.919922,723092.0,2467292,False,,Compliant,,47.32,0.48
19894,2016,NonResidential,Other,WA3-124 (Fifth and Olive Retail),500 Olive Way,98101.0,7,DOWNTOWN,47.61319,-122.33695,1955,1.0,2,31890,0,Financial Office,Financial Office,31160.0,,,,,,2.0,59.59999847,57.40000153,187.3000031,180.3000031,1858224.625,6340525,1788951.625,6104156,0.0,0,544614,1858224.0,0.0,0.0,0,False,,Compliant,,12.95,0.41
19895,2016,NonResidential,Small- and Mid-Sized Office,CENTENNIAL BUILDING,414 Stewart Street,98101.0,7,DOWNTOWN,47.61267,-122.33852,1925,1.0,2,44098,13660,"Office, Parking",Office,25920.0,Parking,13155.0,,,,53.0,55.59999847,58.79999924,141.0,143.8000031,1441900.5,4919968,1523175.125,5197289,450522.3125,1537245,290556,991378.0,0.0,0.0,0,False,,Compliant,,41.69,0.95
19896,2016,NonResidential,Restaurant,G4 Capital Sea Holdings LLC,1933 5th Avenue,98101.0,7,DOWNTOWN,47.61332,-122.33904,1923,1.0,3,22381,0,Restaurant,Restaurant,22381.0,,,,,,,157.8999939,162.0,288.8999939,292.1000061,3532966.5,12054981,3625967.75,12372315,0.0,0,386589,1319044.0,22139.2207,2213922.0,7554215,False,,Compliant,,126.78,5.66
19899,2016,Multifamily HR (10+),High-Rise Multifamily,Metropolitan Tower Apartments,1919 7th Ave,98101.0,7,DOWNTOWN,47.61487,-122.33748,2001,1.0,31,538339,139826,"Multifamily Housing, Parking",Multifamily Housing,538339.0,Parking,139826.0,,,,47.0,42.0,45.0,95.0,98.90000153,22591288.0,77084673,24212986.0,82618136,0.0,0,3845287,13120121.0,94711.67188,9471167.0,32316962,False,,Compliant,,594.48,1.1
19900,2016,NonResidential,Laboratory,3000/3018 Western,3018 Western Ave.,98121.0,7,DOWNTOWN,47.61763,-122.35507,1926,0.0,4,49249,0,"Laboratory, Office",Laboratory,40584.0,Office,7165.0,,,,,696.7000122,693.0999756,1206.699951,1195.099976,33268410.0,113516525,33092532.0,112916405,0.0,0,3181345,10854749.0,224136.6094,22413661.0,76478585,False,,Compliant,,1266.06,25.71
19902,2016,NonResidential,Retail Store,Semkkann LLC,3035 1st Ave,98121.0,7,DOWNTOWN,47.61812,-122.35509,1925,1.0,1,24825,1263,"Non-Refrigerated Warehouse, Retail Store",Retail Store,13940.0,Non-Refrigerated Warehouse,10439.0,,,,,18.0,19.89999962,41.59999847,43.59999847,439521.0938,1499708,485607.1875,1656960,0.0,0,77526,264519.0,1750.020142,175002.0,597131,False,,Compliant,,11.14,0.45
19903,2016,Multifamily MR (5-9),Mid-Rise Multifamily,Versailles Apartments,3023 1st Ave,98121.0,7,DOWNTOWN,47.61792,-122.35484,1991,1.0,6,41030,0,"Multifamily Housing, Parking",Multifamily Housing,25129.0,Parking,15901.0,,,,68.0,45.20000076,48.59999847,112.0,119.8000031,1135172.25,3873368,1221338.125,4167378,0.0,0,227481,776165.0,3590.070068,359007.0,1224982,False,,Compliant,,24.48,0.6
19904,2016,Multifamily MR (5-9),Mid-Rise Multifamily,Plymouth Place,94 Bay Street,98109.0,7,DOWNTOWN,47.61838,-122.35571,2002,1.0,6,41359,0,"Fast Food Restaurant, Multifamily Housing, Retail Store",Multifamily Housing,37224.0,Retail Store,1600.0,Fast Food Restaurant,1478.0,,,72.59999847,76.0,137.6999969,141.0,2926089.5,9984231,3061112.5,10444949,0.0,0,347451,1185506.0,17405.83984,1740584.0,5939119,False,,Compliant,,100.71,2.44
19906,2016,Multifamily MR (5-9),Mid-Rise Multifamily,2900 ON FIRST APARTMENTS,2900 First Avenue,98121.0,7,DOWNTOWN,47.61723,-122.35248,1989,1.0,5,188715,0,"Multifamily Housing, Parking, Restaurant, Swimming Pool",Multifamily Housing,113269.0,Parking,21000.0,Restaurant,3461.0,,72.0,32.79999924,34.59999847,103.0999985,108.5999985,3834440.0,13083652,4038279.25,13779180,0.0,0,1123532,3833492.0,9.469999313,947.0,3231,False,,Compliant,,26.78,0.14
19907,2016,Multifamily LR (1-4),Low-Rise Multifamily,Windermere Apartments,2933 2nd Avenue,98121.0,7,DOWNTOWN,47.618,-122.35321,1925,1.0,3,23989,0,Multifamily Housing,Multifamily Housing,23989.0,,,,,,61.0,28.60000038,30.89999962,89.69999695,97.0,684941.375,2337116,740745.6875,2527529,0.0,0,200744,684941.0,0.0,0.0,0,False,,Compliant,,4.77,0.2
19910,2016,NonResidential,Medical Office,King Co Public Health,2124 4th Ave,98121.0,7,DOWNTOWN,47.6146,-122.34217,1952,1.0,4,26670,0,Medical Office,Medical Office,26670.0,,,,,,51.0,58.20000076,61.5,182.8999939,193.1999969,1553208.375,5299766,1640803.5,5598653,0.0,0,455209,1553175.0,0.329999954,33.0,112,False,,Compliant,,10.83,0.41
19911,2016,Multifamily MR (5-9),Mid-Rise Multifamily,Lee Court,2133 5th Ave,98121.0,7,DOWNTOWN,47.61496,-122.34188,1991,1.0,6,41834,0,"Multifamily Housing, Office, Parking",Multifamily Housing,29948.0,Parking,10780.0,Office,1106.0,,,33.59999847,35.09999847,105.5999985,110.4000015,1044220.625,3563028,1091417.25,3724070,0.0,0,306043,1044220.0,0.0,0.0,0,False,,Compliant,,7.28,0.17
19913,2016,Multifamily LR (1-4),Low-Rise Multifamily,Charlesgate Apartments,2230 4th Ave,98121.0,7,DOWNTOWN,47.61536,-122.34348,1922,1.0,3,34060,0,Multifamily Housing,Multifamily Housing,34060.0,,,,,,86.0,64.5,71.09999847,90.5,97.5,2195828.0,7492476,2421341.5,8261960,0.0,0,109155,372437.0,18233.9082,1823391.0,6221668,False,,Compliant,,99.44,2.92
19915,2016,Multifamily MR (5-9),Mid-Rise Multifamily,Windham Building,420 Blanchard St,98121.0,7,DOWNTOWN,47.61513,-122.34223,1925,1.0,7,37300,0,Multifamily Housing,Multifamily Housing,37300.0,,,,,,46.0,48.5,52.79999924,113.3000031,125.4000015,1807738.25,6168258,1968193.25,6715754,0.0,0,326503,1114028.0,6937.100098,693710.0,2367036,True,,Error - Correct Default Data,,44.61,1.2
19917,2016,Nonresidential COS,Other,Fire Station 02,2334 4th Ave,98121.0,7,DOWNTOWN,47.61607,-122.34449,1922,1.0,2,37740,0,Fire Station,Fire Station,38939.0,,,,,,,79.5,86.19999695,174.6999969,181.6999969,3095882.0,10563587,3356598.0,11453187,0.0,0,498054,1699362.0,13965.19922,1396520.0,4765123,False,,Compliant,,86.02,2.28
19918,2016,Multifamily MR (5-9),Mid-Rise Multifamily,Fountain Court,2400 4th Avenue,98121.0,7,DOWNTOWN,47.6165,-122.34512,1998,1.0,6,328947,0,Multifamily Housing,Multifamily Housing,277950.0,,,,,,79.0,29.60000038,30.79999924,89.59999847,93.09999847,8233527.5,28093961,8561209.0,29212057,0.0,0,2279957,7779214.0,4543.129883,454313.0,1550180,False,,Compliant,,78.36,0.24
19919,2016,Multifamily MR (5-9),Mid-Rise Multifamily,Sidney Apartments,400 Wall St.,98121.0,7,DOWNTOWN,47.61706,-122.34624,2000,1.0,6,160141,40377,Multifamily Housing,Multifamily Housing,132400.0,,,,,,74.0,27.20000076,27.79999924,85.5,87.30000305,3603765.25,12296557,3680711.0,12559107,0.0,0,1056203,3603765.0,0.0,0.0,0,False,,Compliant,,25.12,0.16
19920,2016,Multifamily LR (1-4),Low-Rise Multifamily,Devonshire,420 Wall St,98121.0,7,DOWNTOWN,47.61724,-122.34594,1925,1.0,3,44736,0,"Multifamily Housing, Parking",Multifamily Housing,40636.0,Parking,4504.0,,,,82.0,59.09999847,63.79999924,89.09999847,94.09999847,2400507.25,8190870,2594218.75,8851841,0.0,0,154402,526821.0,18736.85938,1873686.0,6393281,False,,Compliant,,103.18,2.31
19921,2016,Multifamily LR (1-4),Low-Rise Multifamily,STONECLIFF,2602 4th Ave,98121.0,7,DOWNTOWN,47.61768,-122.34695,1923,1.0,3,22400,0,Multifamily Housing,Multifamily Housing,22400.0,,,,,,57.0,33.20000076,36.20000076,104.3000031,113.8000031,743748.5,2537775,811901.5,2770322,0.0,0,217980,743748.0,0.0,0.0,0,False,,Compliant,,5.18,0.23
19922,2016,Multifamily HR (10+),High-Rise Multifamily,Bayview Tower,2614 4th Ave,98121.0,7,DOWNTOWN,47.61768,-122.34716,1979,1.0,13,70200,0,Multifamily Housing,Multifamily Housing,70200.0,,,,,,9.0,53.29999924,56.90000153,167.3999939,178.6999969,3742915.0,12771355,3994183.0,13628717,0.0,0,1096985,3742915.0,0.0,0.0,0,False,,Compliant,,26.09,0.37
19923,2016,Multifamily MR (5-9),Mid-Rise Multifamily,Edwards on Fith Apartments,2619 5th Ave,98121.0,7,DOWNTOWN,47.61809,-122.34697,1929,1.0,6,21840,0,Multifamily Housing,Multifamily Housing,21840.0,,,,,,94.0,40.79999924,43.29999924,84.40000153,92.19999695,890977.8125,3040142,945404.375,3225853,0.0,0,127341,434491.0,4564.870117,456487.0,1557598,False,,Compliant,,27.27,1.25
19924,2016,Multifamily LR (1-4),Low-Rise Multifamily,Davenport,420 Vine St,98121.0,7,DOWNTOWN,47.61789,-122.34658,1925,1.0,3,33880,0,"Multifamily Housing, Parking",Multifamily Housing,27993.0,Parking,5887.0,,,,64.0,78.69999695,89.80000305,112.5999985,124.1999969,2204161.25,7520910,2514939.25,8581328,0.0,0,117370,400470.0,18036.91797,1803692.0,6154452,False,,Compliant,,98.59,2.91
19925,2016,Multifamily HR (10+),High-Rise Multifamily,Skye at Belltown,500 Wall St,98121.0,7,DOWNTOWN,47.61779,-122.34524,1949,1.0,18,393841,67222,"Multifamily Housing, Parking, Retail Store",Multifamily Housing,302922.0,Retail Store,23697.0,Parking,0.0,,81.0,53.40000153,58.5,93.09999847,99.0,17431872.0,59480015,19111216.0,65210175,0.0,0,1696366,5788003.0,116438.6641,11643866.0,39730519,False,,Compliant,,658.76,1.67
19926,2016,NonResidential,Small- and Mid-Sized Office,7th & Bell Building,2300 7th Avenue,98121.0,7,DOWNTOWN,47.61768,-122.34139,1965,1.0,1,23752,0,"Office, Parking, Retail Store",Office,14317.0,Retail Store,9435.0,Parking,0.0,,,44.90000153,50.5,97.40000153,102.4000015,1067153.75,3641279,1199844.875,4094040,0.0,0,167367,571058.0,4960.959961,496096.0,1692749,False,,Compliant,,30.33,1.28
19927,2016,NonResidential,Hotel,The Loyal Inn,2301 Eighth Avenue,98121.0,7,DOWNTOWN,47.61822,-122.34132,1967,1.0,4,44416,0,Hotel,Hotel,52668.0,,,,,,61.0,50.70000076,52.0,112.5999985,114.8000031,2669564.25,9108931,2736926.5,9338780,0.0,0,438318,1495543.0,11740.20996,1174021.0,4005925,False,,Compliant,,72.78,1.64
19928,2016,NonResidential,Mixed Use Property,Olympic Sculpture Park,2901Western Avenue,98121.0,7,DOWNTOWN,47.61634,-122.35385,2006,1.0,2,33792,22867,"Other - Entertainment/Public Assembly, Parking, Social/Meeting Hall, Swimming Pool",Social/Meeting Hall,8969.0,Parking,8540.0,Other - Entertainment/Public Assembly,1600.0,,,241.1000061,248.1000061,701.9000244,709.2999878,2547848.0,8693618,2622096.5,8946964,0.0,0,665206,2269684.0,2781.640869,278164.0,949134,False,,Compliant,,30.6,0.91
19930,2016,Multifamily MR (5-9),Mid-Rise Multifamily,Senior Services,2208 2nd Avenue,98121.0,7,DOWNTOWN,47.61361,-122.34461,2002,1.0,8,34080,0,"Multifamily Housing, Other",Multifamily Housing,23580.0,Other,18000.0,,,,,35.90000153,36.90000153,98.30000305,100.9000015,1494727.0,5100220,1534880.625,5237230,0.0,0,352984,1204384.0,2903.429932,290343.0,990691,False,,Compliant,,23.82,0.7
19931,2016,Multifamily MR (5-9),Mid-Rise Multifamily,Belltown Court Condo HOA,2410 1st Ave.,98121.0,7,DOWNTOWN,47.61468,-122.34794,1994,1.0,8,224732,0,"Multifamily Housing, Swimming Pool",Multifamily Housing,184567.0,Swimming Pool,0.0,,,,26.0,53.40000153,55.40000153,143.8000031,147.5,9851937.0,33616204,10229204.0,34903492,0.0,0,2270154,7745767.0,21061.68945,2106169.0,7186546,False,,Compliant,,165.86,0.74
19932,2016,Multifamily MR (5-9),Mid-Rise Multifamily,(ID19932) BELLTOWN LOFTS CONDOMINIUM,66 BELL ST,98121.0,7,DOWNTOWN,47.61263,-122.34779,1914,1.0,6,62607,0,"Multifamily Housing, Office",Multifamily Housing,53228.0,Office,4879.0,,,,,31.5,33.5,98.80000305,105.3000031,1827817.25,6236771,1948197.125,6647524,0.0,0,535702,1827817.0,0.0,0.0,0,False,,Compliant,,12.74,0.2
19934,2016,Multifamily LR (1-4),Low-Rise Multifamily,Belmont Lofts,231 Belmont Ave E,98102.0,3,EAST,47.62059,-122.3244,1989,1.0,4,31702,0,"Multifamily Housing, Parking",Multifamily Housing,26418.0,Parking,14280.0,,,,,9.699999809,10.39999962,30.39999962,32.70000076,255971.2031,873409,275412.0,939744,0.0,0,75020,255971.0,0.0,0.0,0,False,,Non-Compliant,Low outlier,1.78,0.06
19936,2016,Multifamily LR (1-4),Low-Rise Multifamily,Belmont Place,710 Belmont PL E,98102.0,3,EAST,47.62589,-122.324,1930,1.0,3,29765,0,Multifamily Housing,Multifamily Housing,24742.0,,,,,,56.0,52.90000153,59.40000153,79.09999847,86.19999695,1308348.5,4464270,1469579.125,5014412,0.0,0,81661,278629.0,10297.19043,1029719.0,3513547,False,,Compliant,,56.63,1.9
19946,2016,Multifamily LR (1-4),Low-Rise Multifamily,The Bering,233 14th Ave E,98112.0,3,EAST,47.62102,-122.31472,1928,1.0,4,27182,0,"Multifamily Housing, Parking",Multifamily Housing,27182.0,Parking,3200.0,,,,37.0,74.30000305,83.0,100.6999969,109.8000031,2019672.875,6891409,2256923.5,7700942,0.0,0,86314,294505.0,17251.67969,1725168.0,5886517,False,,Compliant,,93.68,3.45
