OSEBuildingID,DataYear,BuildingType,PrimaryPropertyType,PropertyName,Address,ZipCode,CouncilDistrictCode,Neighborhood,Latitude,Longitude,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,ListOfAllPropertyUseTypes,LargestPropertyUseType,LargestPropertyUseTypeGFA,SecondLargestPropertyUseType,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseType,ThirdLargestPropertyUseTypeGFA,YearsENERGYSTARCertified,ENERGYSTARScore,SiteEUI(kBtu/sf),SiteEUIWN(kBtu/sf),SourceEUI(kBtu/sf),SourceEUIWN(kBtu/sf),SiteEnergyUse(kBtu),SiteEnergyUseWN(kBtu),SteamUse(kBtu),Electricity(kWh),Electricity(kBtu),NaturalGas(therms),NaturalGas(kBtu),DefaultData,ComplianceStatus,Outlier,TotalGHGEmissions,GHGEmissionsIntensity
739,2016,NonResidential,Large Office,Lakeview 837 N 34th,837 N 34th Street,98103.0,6.0,LAKE UNION,47.64912,-122.34823,2008.0,1.0,4.0,202623,88855.0,"Fitness Center/Health Club/Gym, Office, Parking",Office,105206.0,Parking,31992.0,Fitness Center/Health Club/Gym,6374.0,20162012,73.0,79.5,79.5,249.6999969,249.6999969,8873485.0,8873485.0,0.0,2600669.5,8873484.0,0.0,0.0,False,Compliant,,61.86,0.31
740,2016,NonResidential,Small- and Mid-Sized Office,The Canal View Building,551 N 34th St,98103.0,6.0,LAKE UNION,47.64932,-122.35186999999999,2000.0,1.0,2.0,77174,25800.0,Office,Office,77174.0,,,,,,33.0,71.0,71.0,223.0,223.0,5481549.0,5481549.0,0.0,1606549.875,5481548.0,0.0,0.0,False,Compliant,,38.21,0.5
741,2016,NonResidential,Large Office,1000 Dexter-RREEF  SeaDPD ID 741,1000 Dexter Avenue North,98109.0,7.0,MAGNOLIA / QUEEN ANNE,47.628170000000004,-122.34212,1998.0,1.0,5.0,110524,0.0,"Office, Other, Parking",Office,98781.0,Other,8634.0,Parking,0.0,20112009,57.0,63.90000153,63.90000153,200.5,200.5,6859198.0,6859198.0,0.0,2010315.75,6859197.0,0.0,0.0,False,Compliant,,47.82,0.43
742,2016,NonResidential,Mixed Use Property,1100 Eastlake,1100 Eastlake Ave,98109.0,3.0,LAKE UNION,47.6289,-122.32876999999999,2008.0,1.0,5.0,287224,103650.0,"Data Center, Office, Other, Parking",Parking,97500.0,Office,88051.0,Other,54106.0,,,139.8999939,141.6000061,388.89999389999997,390.7000122,21042926.0,21299472.0,0.0,5101847.0,17407502.0,36354.21484,3635421.0,False,Compliant,,314.43,1.09
743,2016,NonResidential,Laboratory,Dendreon Pharmaceuticals Inc. (Building Owner is Alexandria Real Estate),1208 Eastlake Avenue East,98102.0,3.0,LAKE UNION,47.630790000000005,-122.32693,1999.0,1.0,4.0,115748,18382.0,Laboratory,Laboratory,97365.0,,,,,,,374.2000122,369.10000610000003,756.0,739.9000244,36436388.0,35938164.0,0.0,4956971.0,16913185.0,195232.0156,19523202.0,False,Compliant,,1154.79,9.98
744,2016,NonResidential,Large Office,West Tower,400 Second Avenue,98119.0,7.0,MAGNOLIA / QUEEN ANNE,47.62225,-122.35915,2000.0,1.0,7.0,241875,84689.0,"Office, Parking",Office,163082.0,Parking,83425.0,,,2009,88.0,53.09999847,53.5,164.5,165.0,8655604.0,8732968.0,0.0,2487805.5,8488392.0,1672.098267,167210.0,False,Compliant,,68.06,0.28
745,2016,NonResidential,Large Office,190 Queen Anne,190 Queen Anne,98109.0,7.0,MAGNOLIA / QUEEN ANNE,47.61949,-122.35638999999999,1974.0,1.0,5.0,102930,18720.0,"Office, Parking",Office,89075.0,Parking,15164.0,,,2017,85.0,53.29999924,56.5,151.1999969,155.6999969,4750799.0,5034942.5,0.0,1189705.5,4059275.0,6915.233887,691523.0,False,Compliant,,65.03,0.63
748,2016,NonResidential,Small- and Mid-Sized Office,Pier 70,2801 Alaskan Way,98121.0,7.0,DOWNTOWN,47.61472,-122.35566000000001,1902.0,1.0,3.0,76893,0.0,"Office, Parking, Retail Store",Office,90345.0,Parking,33380.0,Retail Store,15845.0,,,113.3000031,115.6999969,280.5,285.89999389999997,12029600.0,12289373.0,0.0,2405996.5,8209260.0,38203.39063,3820339.0,False,Compliant,,260.13,3.38
749,2016,NonResidential,Large Office,Fourth and Vine,2601 Fourth Avenue,98121.0,7.0,DOWNTOWN,47.61732,-122.34791000000001,1975.0,1.0,8.0,150000,23630.0,"Office, Parking",Office,126648.0,Parking,23913.0,,,2009,65.0,73.80000305,77.69999695,212.10000609999997,218.3000031,9343428.0,9836703.0,0.0,2390311.5,8155743.0,11876.844729999999,1187684.0,False,Compliant,,119.93,0.8
750,2016,NonResidential,Large Office,Children's Hospital Research Building #2,1915 Terry Ave,98101.0,7.0,DOWNTOWN,47.616279999999996,-122.33391,1953.0,1.0,7.0,274362,0.0,Office,Office,274362.0,,,,,2016,82.0,60.29999924,60.40000153,183.8999939,184.1000061,16540550.0,16572684.0,0.0,4641282.0,15836054.0,7044.939453,704494.0,False,Compliant,,147.82,0.54
751,2016,NonResidential,Large Office,Blanchard Plaza (CoS Energy Reporting),2201 Sixth Avenue,98121.0,7.0,DOWNTOWN,47.615990000000004,-122.34165,1983.0,1.0,15.0,378002,116280.0,"Office, Parking",Office,270237.0,Parking,71602.0,,,2016201320122011201020092008,85.0,65.69999695,67.5,185.6000061,185.8999939,17750994.0,18235512.0,0.0,4420666.0,15083312.0,26676.80078,2667680.0,False,Compliant,,246.83,0.65
752,2016,NonResidential,Large Office,ACTIVE VOICE,2033 6th Ave,98121.0,7.0,DOWNTOWN,47.61481,-122.33968999999999,1963.0,1.0,11.0,169020,0.0,"Bar/Nightclub, Office, Personal Services (Health/Beauty, Dry Cleaning, etc)",Office,156414.0,Bar/Nightclub,10337.0,"Personal Services (Health/Beauty, Dry Cleaning, etc)",8208.0,,83.0,65.59999847,68.69999695,157.5,161.1999969,11480494.0,12019477.0,2887565.25,2112982.25,7209495.0,13834.32031,1383432.0,False,Compliant,,346.62,2.05
753,2016,NonResidential,Other,WestinBuilding,2001 6th Ave,98121.0,7.0,DOWNTOWN,47.61438,-122.33871,1981.0,1.0,33.0,429405,0.0,"Data Center, Office",Data Center,218997.0,Office,210409.0,,,,98.0,639.7000122000001,639.7999877999999,2007.9000239999998,2008.0,274682208.0,274725984.0,0.0,80460872.0,274532495.0,1496.720215,149672.0,False,Compliant,,1921.82,4.48
775,2016,NonResidential,Large Office,Columbia Center - 2015,701 5th Avenue,98104.0,7.0,DOWNTOWN,47.60454,-122.33072,1985.0,1.0,76.0,1952220,319400.0,"Office, Parking",Office,1680937.0,Parking,319368.0,,,2017201620152012200920072006,86.0,55.29999924,55.09999847,167.3000031,166.5,92937640.0,92537256.0,0.0,25747908.0,87851862.0,50857.63281,5085763.0,False,Compliant,,882.56,0.45
754,2016,NonResidential,Large Office,Eighth & Olive - New,720 Olive Way,98101.0,7.0,DOWNTOWN,47.61418,-122.33485,1981.0,1.0,19.0,383515,89778.0,"Medical Office, Office, Parking",Office,312442.0,Parking,84800.0,Medical Office,18799.0,20162015201320122011201020092008,90.0,47.90000153,49.0,150.5,153.8000031,15878689.0,16228155.0,0.0,4653777.0,15878687.0,0.0,0.0,False,Compliant,,110.7,0.29
755,2016,NonResidential,Medical Office,Medical Dental Building,509 Olive Way,98101.0,7.0,DOWNTOWN,47.6129,-122.33684,1925.0,1.0,18.0,363934,28870.0,"Medical Office, Parking, Retail Store",Medical Office,281598.0,Parking,27597.0,Retail Store,21519.0,,68.0,72.90000153,76.30000305,190.0,192.6000061,22104512.0,23128454.0,6090187.5,4690018.0,16002341.0,119.81000520000002,11981.0,False,Compliant,,582.28,1.6
756,2016,NonResidential,Retail Store,601 Pine St,601 Pine St,98101.0,7.0,DOWNTOWN,47.61203,-122.33486,1929.0,1.0,4.0,78920,0.0,Retail Store,Retail Store,78920.0,,,,,,80.0,105.1999969,105.1999969,300.60000610000003,300.60000610000003,8303666.5,8303666.5,0.0,2103559.75,7177346.0,11263.19922,1126320.0,False,Compliant,,109.85,1.39
757,2016,NonResidential,Large Office,Market Place I & II-2003 Western Avenue,2003 Western Avenue,98121.0,7.0,DOWNTOWN,47.61051,-122.34438999999999,1979.0,1.0,7.0,131143,87160.0,"Office, Retail Store",Office,120248.0,Retail Store,10853.0,,,,93.0,39.5,0.0,128.0,0.0,5177270.5,0.0,0.0,1427645.25,4871126.0,14160.40918,1416041.0,False,Compliant,,109.16,0.83
758,2016,NonResidential,Other,Pacific Place,600 Pine Street,98101.0,7.0,DOWNTOWN,47.61289,-122.33531,1999.0,1.0,0.0,947987,0.0,"Office, Other - Entertainment/Public Assembly, Other - Mall, Restaurant",Other - Mall,561684.0,Other - Entertainment/Public Assembly,100000.0,Restaurant,80000.0,,,62.29999924,62.09999847,195.6000061,194.8999939,46510960.0,46343304.0,0.0,13631581.0,46510954.0,0.0,0.0,False,Compliant,,324.25,0.34
759,2016,NonResidential,Mixed Use Property,Oddfellows,915 E Pine St,98122.0,3.0,EAST,47.61505,-122.32,1908.0,1.0,4.0,55520,0.0,"Office, Performing Arts, Restaurant, Retail Store, Self-Storage Facility",Office,17120.0,Performing Arts,15300.0,Self-Storage Facility,13400.0,,,66.40000153,70.30000305,106.40000149999999,110.5,3686962.25,3904791.25,0.0,285435.8125,973907.0,27130.55078,2713055.0,False,Compliant,,150.88,2.72
760,2016,NonResidential,Large Office,Broadacres Building,1601 Second Avenue,98101.0,7.0,DOWNTOWN,47.61036,-122.34037,1908.0,1.0,10.0,132998,0.0,"Office, Retail Store",Office,138257.0,Retail Store,0.0,,,,97.0,27.29999924,29.20000076,64.30000305,66.59999847,3775187.5,4040138.75,1530680.625,657827.3125,2244507.0,0.0,0.0,False,Compliant,,133.8,1.01
761,2016,NonResidential,Retail Store,Ross Dress for Less,301 Pike Street,98101.0,7.0,DOWNTOWN,47.609559999999995,-122.33715,1940.0,1.0,3.0,83118,0.0,Retail Store,Retail Store,45000.0,,,,,,59.0,54.29999924,56.29999924,159.6000061,161.6999969,2443141.5,2533838.5,0.0,647543.6875,2209419.0,2337.219727,233722.0,False,Compliant,,27.82,0.33
762,2016,NonResidential,Retail Store,Kress Building,1419 Third Avenue,98101.0,7.0,DOWNTOWN,47.60925,-122.33734,1924.0,1.0,3.0,77555,0.0,Retail Store,Retail Store,73563.0,,,,,,39.0,106.09999850000001,106.09999850000001,333.0,333.0,7802205.5,7802205.5,0.0,2286650.5,7802052.0,1.530000091,153.0,False,Compliant,,54.4,0.7
763,2016,NonResidential,Small- and Mid-Sized Office,Market Square,1415 Western Avenue,98121.0,7.0,DOWNTOWN,47.60765,-122.34097,1909.0,1.0,6.0,51218,0.0,"Office, Restaurant",Office,44913.0,Restaurant,7044.0,,,,57.0,55.5,55.5,174.3999939,174.3999939,2886141.5,2886141.5,0.0,845879.625,2886141.0,0.0,0.0,False,Compliant,,20.12,0.39
764,2016,NonResidential,Large Office,Financial Center - COS Compliance,1215 4th Avenue,98101.0,7.0,DOWNTOWN,47.60765,-122.3348,1970.0,1.0,29.0,489182,0.0,"Office, Other - Restaurant/Bar, Other - Technology/Science, Parking",Office,371450.0,Parking,65451.0,Other - Technology/Science,9295.0,,43.0,93.80000305,96.40000153,274.5,281.5,36378588.0,37351804.0,0.0,9564432.0,32633842.0,37447.42188,3744742.0,False,Compliant,,426.39,0.87
765,2016,NonResidential,Large Office,Seattle Tower,1218 3rd Avenue,98101.0,7.0,DOWNTOWN,47.607690000000005,-122.33543999999999,1929.0,1.0,27.0,216571,13320.0,"Office, Other - Technology/Science, Parking",Office,182604.0,Parking,13320.0,Other - Technology/Science,6246.0,2014201320122008,62.0,86.0,91.90000153,192.6999969,199.6999969,16246106.0,17352520.0,7413886.0,2551222.75,8704772.0,1274.469971,127447.0,False,Compliant,,639.72,2.95
766,2016,NonResidential,Large Office,1200 3rd Ave,1200 3rd Ave,98104.0,7.0,DOWNTOWN,47.607409999999994,-122.33565,1921.0,1.0,13.0,189175,0.0,"Office, Other",Office,151740.0,Other,12645.0,,,,13.0,115.8000031,115.8000031,363.60000610000003,363.60000610000003,19036416.0,19036416.0,0.0,5579253.5,19036413.0,0.0,0.0,False,Compliant,,132.71,0.7
767,2016,NonResidential,Large Office,1015 3rd Ave,1015 3rd Ave,98104.0,7.0,DOWNTOWN,47.60582,-122.33464,1998.0,1.0,13.0,293803,74481.0,"Office, Parking",Office,145491.0,Parking,70603.0,,,,25.0,117.40000149999999,118.6999969,368.5,372.7000122,17074142.0,17267470.0,0.0,5004144.0,17074139.0,0.0,0.0,False,Compliant,,119.03,0.41
768,2016,NonResidential,Large Office,1201 Western Avenue,1201 Western Avenue,98101.0,7.0,DOWNTOWN,47.60576,-122.33922,1910.0,1.0,7.0,122356,0.0,"Data Center, Office, Retail Store",Office,95942.0,Retail Store,15523.0,Data Center,182.0,,91.0,41.09999847,41.90000153,125.0,125.8000031,4585070.5,4675881.5,0.0,1281305.625,4371815.0,2132.549805,213255.0,False,Compliant,,41.8,0.34
769,2016,NonResidential,Small- and Mid-Sized Office,United Way of King County,720 2nd Ave,98104.0,7.0,DOWNTOWN,47.60366,-122.33328,1921.0,1.0,3.0,52298,0.0,Office,Office,50250.0,,,,,,89.0,39.20000076,40.59999847,123.0,127.40000149999999,1968655.125,2038746.5,0.0,576979.6875,1968655.0,0.0,0.0,False,Compliant,,13.72,0.26
771,2016,NonResidential,Large Office,Hoge Building,705 2nd Avenue,98101.0,7.0,DOWNTOWN,47.60304,-122.33362,1911.0,1.0,17.0,116640,0.0,"Financial Office, Food Service, Office, Other",Office,82053.0,Financial Office,6561.0,Food Service,6333.0,,75.0,70.30000305,73.59999847,185.8999939,190.5,6758565.5,7066534.5,1736650.625,1471838.875,5021914.0,0.0,0.0,False,Compliant,,169.06,1.45
772,2016,NonResidential,Large Office,800 Fifth Avenue,800 5th Ave,98104.0,3.0,DOWNTOWN,47.60573,-122.33028,1981.0,1.0,42.0,1249055,201121.0,"Data Center, Medical Office, Office, Parking, Restaurant",Office,983697.0,Parking,296815.0,Medical Office,12941.0,201620152014201320122011201020092008200720062005200320022000,95.0,38.0,39.59999847,119.5,124.3000031,37980712.0,39518364.0,0.0,11131508.0,37980705.0,0.0,0.0,False,Compliant,,264.78,0.21
776,2016,NonResidential,Medical Office,First Hill Medical Building,515 Minor Avenue,98104.0,3.0,EAST,47.606629999999996,-122.32157,1988.0,1.0,5.0,188339,99314.0,"Medical Office, Parking",Medical Office,81873.0,Parking,67000.0,,,,15.0,104.0999985,104.90000149999999,310.2999878,311.10000610000003,8523594.0,8588643.0,0.0,2307620.5,7873601.0,6499.925293,649993.0,False,Compliant,,89.41,0.47
777,2016,NonResidential,University,Hospital Central Services Laundry,800 13th Ave,98122.0,3.0,CENTRAL,47.6094,-122.31506,1916.0,1.0,2.0,60122,0.0,"College/University, Parking",College/University,60122.0,Parking,0.0,,,,,11.5,12.39999962,32.70000076,35.59999847,690529.5,745830.3125,0.0,173807.0,593029.0,974.9998778999999,97500.0,False,Compliant,,9.31,0.15
778,2016,NonResidential,Small- and Mid-Sized Office,1st && King Street,500 1st Avenue S.,98104.0,2.0,DOWNTOWN,47.5981,-122.33368999999999,1910.0,1.0,6.0,95000,13700.0,"Office, Parking",Office,84481.0,Parking,8474.0,,,,83.0,48.0,50.5,148.8999939,157.0,4052720.0,4269199.5,0.0,1167594.25,3983832.0,688.8800049,68888.0,False,Compliant,,31.43,0.33
779,2016,NonResidential,Large Office,Administration Building,500 5TH AVE,98104.0,7.0,DOWNTOWN,47.6029,-122.32927,1971.0,1.0,9.0,224857,0.0,Office,Office,204993.0,,,,,,79.0,74.5,78.80000305,195.6999969,200.8999939,15272491.0,16162013.0,4047481.0,3289861.75,11225008.0,0.0,0.0,False,Compliant,,390.67,1.74
780,2016,NonResidential,Large Office,King Street Center,201 South Jackson A-15,98104.0,2.0,DOWNTOWN,47.59878,-122.33088000000001,1998.0,1.0,8.0,446261,124788.0,"Office, Parking",Office,343400.0,Parking,114237.0,,,2014201020082001,96.0,39.5,39.5,124.09999850000001,124.09999850000001,13568148.0,13568148.0,0.0,3976596.0,13568146.0,0.0,0.0,False,Compliant,,94.59,0.21
782,2016,NonResidential,Other,DOT 17G_01 1051 BUILDING,1051 1ST AVE SO,98104.0,2.0,GREATER DUWAMISH,47.592729999999996,-122.33455,1939.0,1.0,2.0,58492,0.0,Other,Other,58500.0,,,,,,,27.29999924,31.60000038,54.29999924,58.79999924,1594422.5,1849863.625,0.0,210377.0,717806.0,8766.160156,876616.0,False,Compliant,,51.56,0.88
783,2016,NonResidential,Small- and Mid-Sized Office,Taylor Edwards Building,1518 1st Avenue South,98134.0,2.0,GREATER DUWAMISH,47.58958,-122.33368999999999,1907.0,1.0,6.0,62370,0.0,"Office, Restaurant",Office,49473.0,Restaurant,10408.0,,,,30.0,72.69999695,72.69999695,228.3000031,228.3000031,4353025.0,4353025.0,0.0,1275798.5,4353024.0,0.0,0.0,False,Compliant,,30.35,0.49
784,2016,NonResidential,Warehouse,SEWA,1919 Sixth Ave South,98134.0,2.0,GREATER DUWAMISH,47.584540000000004,-122.3269,1960.0,1.0,1.0,73296,0.0,"Non-Refrigerated Warehouse, Parking",Non-Refrigerated Warehouse,77800.0,Parking,0.0,,,2014,83.0,30.29999924,34.79999924,61.79999924,66.69999695,2356376.75,2709055.0,0.0,327543.0,1117577.0,12388.000979999999,1238800.0,False,Compliant,,73.58,1.0
785,2016,Nonresidential COS,Other,Airport Way Ctr - Bldg A,2203 Airport Way S,98134.0,2.0,GREATER DUWAMISH,47.5829,-122.32417,1944.0,1.0,4.0,99122,0.0,"Office, Other",Other,50036.0,Office,49086.0,,,,,146.0,146.5,422.3999938999999,423.0,14469228.0,14522162.0,0.0,3741538.0,12766128.0,17030.98047,1703098.0,False,Compliant,,179.45,1.81
786,2016,NonResidential,Other,J D OTT COMPANY (2244 6th Ave S),2244 6th Avenue S,98134.0,2.0,GREATER DUWAMISH,47.58251,-122.32528,1985.0,1.0,1.0,66133,0.0,"Non-Refrigerated Warehouse, Office, Other",Other,60787.0,Office,13805.0,Non-Refrigerated Warehouse,2408.0,,,82.40000153,84.80000305,231.89999390000003,234.39999390000003,6345009.5,6528948.0,0.0,1569290.625,5354420.0,9905.890625,990589.0,False,Compliant,,89.94,1.36
787,2016,NonResidential,Warehouse,Seattle Lighting Distribution Center,26 South Hanford Street,98134.0,2.0,GREATER DUWAMISH,47.57613,-122.33863999999998,1952.0,1.0,2.0,115668,0.0,"Data Center, Non-Refrigerated Warehouse, Office, Retail Store",Non-Refrigerated Warehouse,101752.0,Office,8068.0,Retail Store,4270.0,,,30.79999924,33.59999847,62.59999847,65.5,3534690.75,3847929.5,0.0,485913.0938,1657935.0,18767.55078,1876755.0,False,Compliant,,111.23,0.96
791,2016,NonResidential,Other,United Parcel Service,4455 7th Avenue South,98108.0,2.0,GREATER DUWAMISH,47.56301,-122.32563999999999,1970.0,1.0,1.0,141686,0.0,Other,Other,152511.0,,,,,,,43.79999924,44.79999924,137.3999939,140.8000031,6673138.0,6837936.0,0.0,1955784.625,6673137.0,0.0,0.0,False,Compliant,,46.52,0.33
792,2016,NonResidential,Small- and Mid-Sized Office,McKinstry SEA - 5005 3rd Ave S Office,5005 3rd Avenue S.,98134.0,2.0,GREATER DUWAMISH,47.55695,-122.33176,1950.0,1.0,1.0,93610,0.0,"Data Center, Office",Office,101278.0,Data Center,502.0,,,2016,95.0,61.29999924,65.0,144.0,146.1999969,6235947.0,6612733.0,0.0,1136505.75,3877758.0,23581.89063,2358189.0,False,Compliant,,152.28,1.63
793,2016,NonResidential,Large Office,Seattle Design Center (Atrium Building),5701 6th Ave. S,98108.0,2.0,GREATER DUWAMISH,47.55238,-122.32762,1973.0,1.0,2.0,156188,0.0,"Office, Parking",Office,141917.0,Parking,0.0,,,,67.0,48.20000076,50.59999847,147.1999969,154.6999969,6843855.0,7181600.0,0.0,1921887.75,6557481.0,2863.730225,286373.0,False,Compliant,,60.92,0.39
794,2016,NonResidential,Warehouse,NWCP-SEA Bldg C,703 S Fidalgo St,98108.0,2.0,GREATER DUWAMISH,47.54923,-122.32446000000002,1966.0,1.0,1.0,115620,0.0,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,56900.0,,,,,,11.0,34.29999924,34.29999924,107.6999969,107.6999969,1951856.25,1951856.25,0.0,572056.3125,1951856.0,0.0,0.0,False,Compliant,,13.61,0.12
796,2016,NonResidential,Large Office,6100 Building,6100 4th Ave S,98108.0,2.0,GREATER DUWAMISH,47.54699,-122.32882,1975.0,1.0,5.0,238148,0.0,"Office, Parking",Office,245240.0,Parking,5616.0,Parking,5616.0,,93.0,43.90000153,43.90000153,138.0,138.0,10775646.0,10775646.0,0.0,3158161.0,10775645.0,0.0,0.0,False,Compliant,,75.12,0.32
797,2016,NonResidential,Distribution Center,Westcore River Street,303 S River Street,98108.0,2.0,GREATER DUWAMISH,47.54326,-122.33134,1969.0,1.0,1.0,71718,0.0,Distribution Center,Distribution Center,71718.0,,,,,,100.0,2.099999905,2.099999905,6.599999905,6.599999905,151754.2969,151754.2969,0.0,44476.60156,151754.0,0.0,0.0,False,Compliant,,1.06,0.01
798,2016,NonResidential,Warehouse,OPS,7440 W. Marginal Way S.,98108.0,1.0,GREATER DUWAMISH,47.53628,-122.3329,1969.0,1.0,1.0,55450,0.0,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,34206.0,Office,21244.0,,,,31.0,78.40000153,87.30000305,163.3000031,171.3999939,4345698.0,4843056.0,0.0,629893.5,2149197.0,21965.01367,2196501.0,False,Compliant,,131.64,2.37
799,2016,NonResidential,Distribution Center,Cloverdale Business Park Building D,309 South Cloverdale Street,98108.0,1.0,GREATER DUWAMISH,47.525490000000005,-122.33063999999999,1979.0,1.0,1.0,54880,0.0,Distribution Center,Distribution Center,55000.0,,,,,,32.0,50.20000076,54.79999924,99.90000153,104.6999969,2763597.0,3013861.5,0.0,363654.1875,1240788.0,15228.08984,1522809.0,False,Compliant,,89.53,1.63
800,2016,NonResidential,Retail Store,WEST SEATTLE (0637),2800 SW BARTON ST,98126.0,1.0,DELRIDGE,47.522220000000004,-122.36891999999999,1992.0,1.0,1.0,102500,0.0,"Parking, Retail Store",Retail Store,99471.0,Parking,0.0,,,2011,81.0,73.40000153,77.69999695,181.6000061,185.5,7305474.0,7728856.5,0.0,1457465.75,4972873.0,23325.99609,2332600.0,False,Compliant,,158.55,1.55
801,2016,NonResidential,Other,NORTH BLDG,2670 NE 49th Street,98105.0,4.0,NORTHEAST,47.66478,-122.29803999999999,2002.0,1.0,6.0,361398,272900.0,"Non-Refrigerated Warehouse, Other, Parking, Retail Store",Parking,232685.0,Retail Store,63419.0,Non-Refrigerated Warehouse,15757.0,,,108.5,111.40000149999999,308.7999878,311.89999389999997,8915523.0,9158207.0,0.0,2246068.0,7663584.0,12519.37891,1251938.0,False,Compliant,,119.92,0.33
802,2016,NonResidential,Supermarket / Grocery Store,70500849 -- Rainier Valley,2707 Rainier Avenue South,98144.0,2.0,GREATER DUWAMISH,47.579029999999996,-122.29982,1963.0,1.0,1.0,50785,0.0,Supermarket/Grocery Store,Supermarket/Grocery Store,27382.0,,,,,,57.0,271.7000122,277.2999878,615.5999756,618.0999756,7439009.0,7593035.0,0.0,1268266.375,4327325.0,31116.835939999997,3111684.0,False,Compliant,,195.43,3.85
803,2016,NonResidential,Small- and Mid-Sized Office,200 SW Michigan,200 SW Michigan,98106.0,1.0,Delridge,47.54103,-122.33766000000001,1929.0,1.0,3.0,85126,0.0,Office,Office,81526.0,,,,,,1.0,465.5,467.0,725.5999756,727.2000122000001,37951708.0,38074932.0,0.0,5454295.0,18610055.0,6851.318359000001,685132.0,False,Compliant,,166.13,1.95
804,2016,NonResidential,Other,Northgate North,302 NE Northgate Way,98125.0,5.0,North,47.709109999999995,-122.32529,2000.0,1.0,5.0,303255,19820.0,"Other, Parking, Restaurant, Retail Store",Parking,321828.0,Retail Store,298043.0,Other,5636.0,,,36.5,36.5,111.3000031,111.3000031,11077140.0,11077140.0,0.0,3107313.0,10602152.0,4749.870117,474987.0,False,Compliant,,99.14,0.33
805,2016,NonResidential,Distribution Center,Portside Distribution Center,4050 E. Marginal Way South,98134.0,2.0,GREATER DUWAMISH,47.56613,-122.33838,1986.0,1.0,1.0,411584,0.0,"Distribution Center, Non-Refrigerated Warehouse, Refrigerated Warehouse",Distribution Center,288048.0,Non-Refrigerated Warehouse,83683.0,Refrigerated Warehouse,35760.0,,43.0,37.0,41.70000076,77.40000153,81.69999695,15091579.0,16973858.0,0.0,2198679.25,7501894.0,75896.85156,7589685.0,False,Compliant,,455.39,1.11
806,2016,NonResidential,Mixed Use Property,US Rubber Building,212 S Jackson Street,98104.0,7.0,DOWNTOWN,47.59937,-122.33116000000001,1902.0,1.0,4.0,73320,0.0,"Non-Refrigerated Warehouse, Office, Retail Store",Non-Refrigerated Warehouse,27283.0,Office,23277.0,Retail Store,6540.0,,,20.0,23.0,45.90000153,50.5,1141189.75,1315191.375,0.0,199789.5,681682.0,4595.07959,459508.0,False,Compliant,,29.16,0.4
