OSEBuildingID,DataYear,BuildingType,PrimaryPropertyType,PropertyName,Address,ZipCode,CouncilDistrictCode,Neighborhood,Latitude,Longitude,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,ListOfAllPropertyUseTypes,LargestPropertyUseType,LargestPropertyUseTypeGFA,SecondLargestPropertyUseType,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseType,ThirdLargestPropertyUseTypeGFA,YearsENERGYSTARCertified,ENERGYSTARScore,SiteEUI(kBtu/sf),SiteEUIWN(kBtu/sf),SourceEUI(kBtu/sf),SourceEUIWN(kBtu/sf),SiteEnergyUse(kBtu),SiteEnergyUseWN(kBtu),SteamUse(kBtu),Electricity(kWh),Electricity(kBtu),NaturalGas(therms),NaturalGas(kBtu),DefaultData,ComplianceStatus,Outlier,TotalGHGEmissions,GHGEmissionsIntensity
23307,2016,Multifamily MR (5-9),Mid-Rise Multifamily,Portico On Terrace,404 Terry Ave,98104.0,3.0,EAST,47.6,-122.32,1999.0,1.0,6.0,57042,0.0,"Multifamily Housing, Parking",Multifamily Housing,42952.0,Parking,14090.0,,,,82.0,27.8,28.8,87.4,90.4,1195351.25,1236766.5,0.0,350337.41,1195351.0,0.0,0.0,False,Compliant,,8.33,0.15
23310,2016,NonResidential,Other,Charles & Emma Frye Free Public Art Museum,704 Terry Ave,98104.0,3.0,EAST,47.61,-122.32,1951.0,1.0,1.0,47699,0.0,"Museum, Parking",Museum,47000.0,Parking,0.0,,,,,309.0,313.7,609.7,615.4,14524386.0,14745217.0,8630381.0,1694799.0,5782654.0,1113.5,111350.0,False,Compliant,,712.39,14.94
23311,2016,NonResidential,Medical Office,HART First Hill LLC,1124 Columbia Street,98104.0,3.0,EAST,47.61,-122.32,1945.0,1.0,0.0,274568,0.0,"Medical Office, Parking",Medical Office,228133.0,Parking,135954.0,,,,52.0,111.0,111.2,235.5,233.1,25311526.0,25358122.0,13296249.0,3521475.75,12015275.0,0.0,0.0,False,Compliant,,1110.07,4.04
23313,2016,NonResidential,Small- and Mid-Sized Office,Swedish Invex Building,1115 Columbia St,98122.0,3.0,EAST,47.61,-122.32,1956.0,1.0,3.0,21282,0.0,Office,Office,19658.0,,,,,,69.0,63.4,70.2,123.9,133.3,1245923.75,1380656.12,762542.31,141670.91,483381.0,0.0,0.0,False,Compliant,,62.23,2.92
23319,2016,Multifamily HR (10+),High-Rise Multifamily,Kelleher House,1120 Spring St,98104.0,3.0,EAST,47.61,-122.33,1982.0,1.0,17.0,76855,0.0,Multifamily Housing,,,,,,,,10.0,42.4,46.2,133.3,145.1,2718223.0,2959676.0,0.0,796665.5,2718223.0,0.0,0.0,False,Compliant,,18.95,0.25
23320,2016,NonResidential,Other,PARKWAY,6315 RAINIER AVE S,98118.0,2.0,SOUTHEAST,47.55,-122.28,1921.0,1.0,2.0,41022,0.0,Other,Other,41022.0,,,,,,,92.3,92.3,289.9,289.9,3787648.25,3787648.25,0.0,1110096.12,3787648.0,0.0,0.0,False,Compliant,,26.41,0.64
23322,2016,Multifamily LR (1-4),Low-Rise Multifamily,Park 3025,3025 NE 137TH ST,98125.0,5.0,NORTH,47.73,-122.3,1982.0,1.0,4.0,93087,0.0,"Multifamily Housing, Parking",Multifamily Housing,59165.0,Parking,14556.0,,,,67.0,33.3,35.9,98.4,105.7,1967434.5,2124894.75,0.0,526846.81,1797601.0,1698.33,169833.0,False,Compliant,,21.55,0.23
23323,2016,Multifamily LR (1-4),Low-Rise Multifamily,Chameleon Apartments,3031 NE 137th St,98125.0,5.0,NORTH,47.73,-122.29,1965.0,1.0,3.0,86835,0.0,"Multifamily Housing, Retail Store",Multifamily Housing,52000.0,Retail Store,9300.0,,,,55.0,37.5,39.6,106.8,113.3,2299535.25,2426149.75,0.0,579729.81,1978038.0,3214.97,321497.0,False,Compliant,,30.86,0.36
23397,2016,NonResidential,Other,Fraser Marine Building,3601 West Marginal Way SW,98106.0,1.0,DELRIDGE,47.57,-122.36,1966.0,1.0,2.0,28109,0.0,Other,Other,28109.0,,,,,,,128.5,128.5,382.3,382.3,3612526.75,3612526.75,0.0,974877.31,3326281.0,2862.45,286245.0,False,Compliant,,38.39,1.37
23327,2016,Multifamily LR (1-4),Low-Rise Multifamily,Clocktower Apartment Homes,13725 32nd Ave NE,98125.0,5.0,NORTH,47.73,-122.29,1990.0,3.0,4.0,128649,0.0,"Multifamily Housing, Parking",Multifamily Housing,113994.0,Parking,14655.0,,,,42.0,33.1,34.8,104.0,109.2,3776252.25,3963627.25,0.0,1106756.12,3776252.0,0.0,0.0,False,Compliant,,26.33,0.2
23331,2016,NonResidential,Small- and Mid-Sized Office,Gateway Plaza,13751 Lake City Way NE,98125.0,5.0,NORTH,47.73,-122.29,1985.0,1.0,3.0,33580,12990.0,"Office, Parking",Office,20590.0,Parking,12990.0,,,,100.0,19.9,19.9,62.5,62.5,409578.41,409578.41,0.0,120040.6,409579.0,0.0,0.0,False,Compliant,,2.86,0.09
23335,2016,Multifamily MR (5-9),Senior Care Community,Victoria Park,13716 Lake City Way NE,98125.0,5.0,NORTH,47.73,-122.29,2010.0,1.0,7.0,165914,41141.0,"Parking, Senior Care Community",Senior Care Community,124773.0,Parking,41141.0,,,,100.0,33.8,34.7,80.7,81.7,4217623.0,4331227.5,0.0,791512.0,2700639.0,15169.84,1516984.0,False,Compliant,,99.39,0.6
23338,2016,Multifamily LR (1-4),Low-Rise Multifamily,Lake City Commons,12745 30th Ave NE,98125.0,5.0,NORTH,47.72,-122.3,2001.0,1.0,4.0,21388,0.0,"Multifamily Housing, Parking, Retail Store",Multifamily Housing,16386.0,Parking,4180.0,Retail Store,822.0,,,30.8,32.5,96.8,102.2,530700.12,559886.19,0.0,155539.3,530700.0,0.0,0.0,False,Compliant,,3.7,0.17
23340,2016,Multifamily MR (5-9),Mid-Rise Multifamily,King Arthur's Court Apartments,12728 28th Ave NE,98125.0,5.0,NORTH,47.72,-122.3,2000.0,1.0,6.0,103554,0.0,Multifamily Housing,Multifamily Housing,80250.0,,,,,,92.0,24.6,25.3,77.1,79.3,1971236.0,2027196.0,0.0,577736.12,1971236.0,0.0,0.0,False,Compliant,,13.74,0.13
23342,2016,NonResidential,Warehouse,Daily Racing Form,12547 26th AVE NE,98165.0,5.0,NORTH,47.72,-122.3,1977.0,1.0,1.0,21936,0.0,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,21936.0,,,,,,100.0,5.2,5.3,12.3,12.8,113130.0,116642.5,0.0,21051.3,71827.0,413.03,41303.0,False,Compliant,,2.69,0.12
23343,2016,NonResidential,Other,LAKE CITY,12550 26TH AVE NE,98125.0,5.0,NORTH,47.72,-122.3,1969.0,1.0,1.0,30160,0.0,Other,Other,30139.0,,,,,,,34.7,39.3,53.4,58.2,1045838.5,1184385.88,0.0,71687.3,244597.0,8012.41,801241.0,False,Compliant,,44.26,1.47
23360,2016,Multifamily LR (1-4),Low-Rise Multifamily,24 UNIT APARTMENT/1ST FLOOR OFFICE,6041 CALIFORNIA AVE SW,98136.0,1.0,SOUTHWEST,47.55,-122.39,1991.0,1.0,4.0,28645,0.0,"Multifamily Housing, Office, Parking",Multifamily Housing,24665.0,Office,3980.0,Parking,3642.0,,,24.6,25.8,77.2,81.0,703847.38,738722.0,0.0,206285.8,703847.0,0.0,0.0,False,Compliant,,4.91,0.17
23364,2016,Multifamily LR (1-4),Low-Rise Multifamily,Ivy Court Apartments,6525 California Ave SW,98136.0,1.0,SOUTHWEST,47.54,-122.39,1991.0,1.0,4.0,34544,0.0,"Multifamily Housing, Retail Store",Multifamily Housing,24813.0,Retail Store,5690.0,,,,,30.3,32.6,85.2,90.7,923492.69,995183.19,0.0,228378.8,779228.0,1442.64,144264.0,False,Compliant,,13.09,0.38
23365,2016,Multifamily LR (1-4),Low-Rise Multifamily,MARNAE APARTMENTS,6355 CALIFORNIA AVE S.W.,98136.0,1.0,SOUTHWEST,47.54,-122.39,1960.0,1.0,3.0,22195,0.0,Multifamily Housing,Multifamily Housing,22195.0,,,,,,67.0,27.2,29.4,85.5,92.3,604183.19,652245.5,0.0,177075.91,604183.0,0.0,0.0,False,Compliant,,4.21,0.19
23367,2016,Multifamily MR (5-9),Mid-Rise Multifamily,Seabird,1221 Harbor Ave SW,98116.0,1.0,SOUTHWEST,47.59,-122.38,1976.0,1.0,5.0,72155,0.0,"Multifamily Housing, Parking",Multifamily Housing,72155.0,Parking,18039.0,,,,61.0,27.7,30.1,70.8,76.0,1999039.75,2171473.5,0.0,421799.09,1439179.0,5598.61,559861.0,False,Compliant,,39.77,0.55
23368,2016,NonResidential,Mixed Use Property,Seaboard Building,1500-1506 4th Ave.,98011.0,7.0,DOWNTOWN,47.61,-122.34,1909.0,1.0,11.0,111137,0.0,"Bank Branch, Multifamily Housing, Office, Other, Retail Store",Office,42939.0,Multifamily Housing,40878.0,Bank Branch,10887.0,,,96.4,100.4,198.3,201.2,9546165.0,9946297.0,0.0,1348902.5,4602455.0,49437.09,4943709.0,False,Compliant,,294.65,2.65
23372,2016,Multifamily LR (1-4),Low-Rise Multifamily,Cumberland Apartments,5941 California Ave. S.W.,98136.0,1.0,SOUTHWEST,47.55,-122.39,1989.0,1.0,3.0,30080,0.0,Multifamily Housing,Multifamily Housing,30080.0,,,,,,85.0,20.9,22.0,65.7,69.0,629027.31,661339.38,0.0,184357.3,629027.0,0.0,0.0,False,Compliant,,4.39,0.15
23373,2016,Multifamily HR (10+),High-Rise Multifamily,Seattle Heights Condominiums,2600 2nd Avenue,98121.0,7.0,DOWNTOWN,47.62,-122.35,1993.0,1.0,25.0,260685,5480.0,"Multifamily Housing, Office, Parking, Restaurant, Retail Store, Swimming Pool, Urgent Care/Clinic/Other Outpatient",Multifamily Housing,305179.0,Parking,93906.0,Office,4412.0,,,45.3,47.6,106.3,111.2,14361382.0,15102601.0,0.0,2612074.5,8912398.0,54489.82,5448982.0,False,Compliant,,351.53,1.35
23377,2016,Multifamily LR (1-4),Low-Rise Multifamily,Atlantis Apartments,1340 12th Ave. South,98144.0,2.0,GREATER DUWAMISH,47.59,-122.32,1963.0,1.0,4.0,20467,0.0,Multifamily Housing,Multifamily Housing,20467.0,,,,,,59.0,24.1,24.1,75.6,75.6,493000.0,493000.0,0.0,144490.0,493000.0,0.0,0.0,False,Compliant,,3.44,0.17
23396,2016,NonResidential,Other,DWW-SOC 4500 W. Marginal Way SW,4500 W MARGINAL WAY SW,98106.0,1.0,Delridge,47.56,-122.35,1997.0,1.0,1.0,40189,0.0,"Office, Other - Utility, Parking",Other - Utility,28347.0,Office,9113.0,Parking,0.0,,,40.3,42.6,93.7,96.1,1509292.0,1594851.25,0.0,269998.5,921235.0,5880.57,588057.0,False,Compliant,,37.65,0.94
23400,2016,NonResidential,Small- and Mid-Sized Office,Frye Commerce Center,2414 SW Andover St,98103.0,1.0,DELRIDGE,47.57,-122.36,1988.0,1.0,2.0,66484,0.0,"Non-Refrigerated Warehouse, Office, Retail Store",Office,49334.0,Non-Refrigerated Warehouse,18000.0,Retail Store,9000.0,,69.0,39.9,40.6,125.3,127.5,3046543.0,3098383.5,0.0,892890.62,3046543.0,0.0,0.0,False,Compliant,,21.24,0.32
23404,2016,NonResidential,Small- and Mid-Sized Office,Swedish Cherry Building,1120 Cherry,98122.0,3.0,EAST,47.61,-122.32,1959.0,1.0,3.0,25151,0.0,Office,Office,24155.0,,,,,,85.0,56.2,61.3,116.3,122.5,1356874.75,1481688.75,748984.69,178162.41,607890.0,0.0,0.0,False,Compliant,,62.05,2.47
23408,2016,NonResidential,Hotel,Hotel - The Baroness Hotel,1005 Spring Street,98104.0,3.0,EAST,47.61,-122.33,1928.0,1.0,6.0,35770,0.0,Hotel,Hotel,35770.0,,,,,,56.0,73.8,79.3,112.9,118.6,2640980.25,2835357.0,0.0,177358.5,605147.0,20358.33,2035833.0,False,Compliant,,112.34,3.14
23409,2016,Multifamily MR (5-9),Mid-Rise Multifamily,Chasselton Apartments,1017 Boren Avenue,98104.0,3.0,EAST,47.61,-122.33,1925.0,1.0,5.0,51900,0.0,Multifamily Housing,Multifamily Housing,51900.0,,,,,,77.0,52.9,60.3,73.4,81.2,2746152.0,3130401.5,0.0,129796.1,442864.0,23032.88,2303288.0,False,Compliant,,125.42,2.42
23410,2016,NonResidential,Hotel,Hotel - Inn at Virginia Mason,1006 Spring St,98101.0,3.0,EAST,47.61,-122.33,1928.0,1.0,9.0,48006,0.0,Hotel,Hotel,48006.0,,,,,,85.0,67.5,66.3,137.6,133.9,3239754.0,3182794.5,0.0,449424.91,1533438.0,17063.16,1706316.0,False,Compliant,,101.31,2.11
23416,2016,NonResidential,Mixed Use Property,Asian Plaza 1,1032 S. Jackson,98104.0,2.0,DOWNTOWN,47.6,-122.32,1960.0,1.0,2.0,29631,0.0,"Office, Restaurant, Supermarket/Grocery Store",Supermarket/Grocery Store,16000.0,Office,13000.0,Restaurant,5000.0,,,151.3,156.7,327.1,332.8,5144392.0,5327051.5,0.0,802243.38,2737254.0,24071.37,2407137.0,False,Compliant,,146.93,4.96
23418,2016,NonResidential,Small- and Mid-Sized Office,Eng Suey Sun Plaza,"815 S Weller St,",98104.0,2.0,DOWNTOWN,47.6,-122.32,1989.0,1.0,2.0,23472,0.0,"Office, Other, Retail Store",Office,20695.0,Other,1065.0,Retail Store,945.0,,,71.6,70.0,154.7,149.8,1625308.62,1589717.12,0.0,253254.3,864104.0,7612.05,761205.0,False,Compliant,,46.45,1.98
23419,2016,Nonresidential COS,Small- and Mid-Sized Office,CSC Engineering (A),714 S. Charles St,98134.0,2.0,GREATER DUWAMISH,47.6,-122.32,1973.0,1.0,2.0,21315,0.0,Office,Office,20424.0,,,,,,34.0,136.9,154.8,227.7,247.3,2796425.0,3161573.5,0.0,240484.5,820533.0,19758.92,1975892.0,False,Compliant,,110.66,5.19
23420,2016,Multifamily MR (5-9),Mid-Rise Multifamily,1300 Alki,1300 Alki Ave SW,98102.0,1.0,SOUTHWEST,47.59,-122.39,1996.0,1.0,5.0,23821,0.0,Multifamily Housing,Multifamily Housing,23821.0,,,,,,,38.8,41.7,73.2,76.2,924438.12,992151.88,0.0,108369.3,369756.0,5546.82,554682.0,False,Compliant,,32.04,1.35
23421,2016,Multifamily HR (10+),High-Rise Multifamily,1300 University,1300 University St,98101.0,3.0,EAST,47.61,-122.32,1980.0,1.0,11.0,53290,0.0,"Multifamily Housing, Parking",Multifamily Housing,53290.0,Parking,28184.0,,,,83.0,32.0,34.6,100.4,108.6,1703504.88,1842664.25,0.0,499268.69,1703505.0,0.0,0.0,False,Compliant,,11.88,0.22
23430,2016,Multifamily LR (1-4),Low-Rise Multifamily,3100 Fairview Condominium,3100 Fairview AVE E,98102.0,4.0,LAKE UNION,47.65,-122.32,1991.0,1.0,4.0,32040,0.0,Multifamily Housing,Multifamily Housing,32040.0,,,,,,81.0,22.7,22.7,71.3,71.3,727703.5,727703.5,0.0,213277.7,727704.0,0.0,0.0,False,Compliant,,5.07,0.16
23432,2016,Multifamily LR (1-4),Low-Rise Multifamily,Carroll Terrace,600 5th Ave W,98119.0,7.0,MAGNOLIA / QUEEN ANNE,47.62,-122.36,1985.0,1.0,4.0,22716,0.0,Multifamily Housing,Multifamily Housing,22298.0,,,,,,17.0,37.5,39.6,117.6,124.5,835093.19,883783.0,0.0,244751.8,835093.0,0.0,0.0,False,Compliant,,5.82,0.26
23433,2016,Multifamily LR (1-4),Low-Rise Multifamily,Parkwing Apartments,620 5th Ave W,98119.0,7.0,MAGNOLIA / QUEEN ANNE,47.63,-122.36,1967.0,1.0,4.0,43477,0.0,"Multifamily Housing, Parking, Swimming Pool",Multifamily Housing,33292.0,Parking,7185.0,Swimming Pool,0.0,,52.0,54.7,58.0,128.4,136.0,1820814.75,1930646.12,0.0,331570.81,1131320.0,6894.95,689495.0,False,Compliant,,44.51,1.02
23435,2016,Multifamily MR (5-9),Mid-Rise Multifamily,Westroy Apartments,421 W Roy St.,98119.0,7.0,MAGNOLIA / QUEEN ANNE,47.63,-122.36,1930.0,1.0,5.0,31040,0.0,Multifamily Housing,Multifamily Housing,25845.0,,,,,,93.0,24.9,28.1,78.1,88.0,644081.12,726087.12,0.0,188052.09,641634.0,24.47,2447.0,False,Compliant,,4.6,0.15
23438,2016,Multifamily LR (1-4),Low-Rise Multifamily,Kinnear Park Condominium,410 W Roy St,98119.0,7.0,MAGNOLIA / QUEEN ANNE,47.63,-122.36,1982.0,1.0,4.0,109864,22000.0,"Multifamily Housing, Parking",Multifamily Housing,87864.0,Parking,22000.0,,,,90.0,23.7,25.6,74.4,80.5,2081072.62,2251192.5,0.0,609927.38,2081072.0,0.0,0.0,False,Compliant,,14.51,0.13
23439,2016,Multifamily LR (1-4),Low-Rise Multifamily,Kinnear Plaza Condominium,505 West Roy Street,98119.0,7.0,MAGNOLIA / QUEEN ANNE,47.63,-122.36,1982.0,1.0,4.0,25357,0.0,Multifamily Housing,Multifamily Housing,25357.0,,,,,,,22.5,24.6,65.0,70.7,570228.69,622556.12,0.0,147085.8,501857.0,683.72,68372.0,False,Compliant,,7.13,0.28
23440,2016,Multifamily LR (1-4),Low-Rise Multifamily,Kinnear Vista Condo,1001 2nd Ave W,98119.0,7.0,MAGNOLIA / QUEEN ANNE,47.63,-122.36,1975.0,1.0,4.0,24084,0.0,"Multifamily Housing, Parking",Multifamily Housing,24084.0,Parking,4800.0,,,,,48.9,54.3,103.8,112.8,1177379.75,1308138.75,0.0,177303.2,604959.0,5724.21,572421.0,False,Compliant,,34.62,1.44
23446,2016,Multifamily LR (1-4),Low-Rise Multifamily,Castle Court Apartments,822 Queen Anne Ave N,98109.0,7.0,MAGNOLIA / QUEEN ANNE,47.63,-122.36,1915.0,1.0,4.0,24280,0.0,Multifamily Housing,Multifamily Housing,24280.0,,,,,,68.0,34.2,36.5,72.8,78.7,829440.62,885282.81,0.0,125713.2,428933.0,4005.07,400507.0,False,Compliant,,24.26,1.0
23447,2016,Multifamily LR (1-4),Low-Rise Multifamily,VAL ANNE APTS (ID23447),800 QUEEN ANNE AVE N,98109.0,7.0,MAGNOLIA / QUEEN ANNE,47.63,-122.36,1958.0,1.0,4.0,36732,0.0,Multifamily Housing,Multifamily Housing,36732.0,,,,,,83.0,24.2,25.6,76.0,80.5,888593.69,942042.19,0.0,260431.91,888594.0,0.0,0.0,False,Compliant,,6.19,0.17
23449,2016,Multifamily LR (1-4),Low-Rise Multifamily,Queen Anne Apartments,900 Queen Anne Ave N,98109.0,7.0,MAGNOLIA / QUEEN ANNE,47.63,-122.36,1929.0,1.0,4.0,41137,0.0,Multifamily Housing,Multifamily Housing,41669.0,,,,,,79.0,43.0,48.8,61.3,67.4,1790148.62,2031798.38,0.0,94807.6,323484.0,14666.65,1466665.0,False,Compliant,,80.15,1.95
23450,2016,Multifamily LR (1-4),Low-Rise Multifamily,Montanita Apts,1012 QUEEN ANNE AVE N,98109.0,7.0,MAGNOLIA / QUEEN ANNE,47.63,-122.36,1913.0,1.0,3.0,21234,0.0,Multifamily Housing,Multifamily Housing,21234.0,,,,,,91.0,34.9,36.9,67.3,72.5,740230.38,783960.62,0.0,91376.1,311775.0,4284.55,428455.0,False,Compliant,,24.93,1.17
23451,2016,Multifamily MR (5-9),Mid-Rise Multifamily,Fairview,1000 Queen Anne Ave N,98109.0,7.0,MAGNOLIA / QUEEN ANNE,47.63,-122.36,1962.0,1.0,5.0,29454,0.0,"Multifamily Housing, Parking",Multifamily Housing,25671.0,Parking,3783.0,,,,87.0,25.4,27.4,79.8,85.9,652429.88,702674.81,0.0,191216.3,652430.0,0.0,0.0,False,Compliant,,4.55,0.15
23452,2016,Multifamily LR (1-4),Low-Rise Multifamily,The Tiki,1015 Queen Anne Ave N.,98198.0,7.0,MAGNOLIA / QUEEN ANNE,47.63,-122.36,1962.0,1.0,4.0,25596,0.0,Multifamily Housing,Multifamily Housing,25596.0,,,,,,87.0,23.5,24.7,73.9,77.6,602191.19,632190.5,0.0,176492.09,602191.0,0.0,0.0,False,Compliant,,4.2,0.16
23453,2016,Multifamily LR (1-4),Low-Rise Multifamily,Edgecliff Apartments,929 Queen Anne Ave N,98109.0,7.0,MAGNOLIA / QUEEN ANNE,47.63,-122.36,1948.0,1.0,3.0,23120,0.0,Multifamily Housing,Multifamily Housing,23120.0,,,,,,83.0,43.2,46.7,67.0,70.6,999924.31,1079785.38,0.0,69884.0,238444.0,7614.8,761480.0,False,Compliant,,42.1,1.82
23454,2016,Multifamily MR (5-9),Mid-Rise Multifamily,Jem Wey Apartments,915 Queen Anne,98119.0,7.0,MAGNOLIA / QUEEN ANNE,47.63,-122.36,1958.0,1.0,6.0,39212,0.0,Multifamily Housing,Multifamily Housing,39212.0,,,,,,83.0,33.5,36.4,105.2,114.3,1313366.0,1427385.5,0.0,384925.5,1313366.0,0.0,0.0,False,Compliant,,9.16,0.23
23457,2016,Multifamily LR (1-4),Low-Rise Multifamily,1000 1st Ave W Apartments,1000 1st Ave W,98119.0,7.0,MAGNOLIA / QUEEN ANNE,47.63,-122.36,1960.0,1.0,4.0,22093,0.0,"Multifamily Housing, Parking",Multifamily Housing,22093.0,Parking,800.0,,,,76.0,24.3,25.9,76.3,81.5,536511.5,573120.5,0.0,157242.5,536511.0,0.0,0.0,False,Compliant,,3.74,0.17
23458,2016,Multifamily LR (1-4),Low-Rise Multifamily,BUNGALOWS,617 Queen Anne Ave N,98109.0,7.0,MAGNOLIA / QUEEN ANNE,47.63,-122.36,1906.0,1.0,2.0,22113,0.0,"Multifamily Housing, Retail Store",Multifamily Housing,15900.0,Retail Store,6213.0,,,,87.0,30.7,34.2,96.5,107.5,679565.62,756967.12,0.0,199169.2,679565.0,0.0,0.0,False,Compliant,,4.74,0.21
23459,2016,NonResidential,Small- and Mid-Sized Office,18 West Mercer,18 West Mercer St,98119.0,7.0,MAGNOLIA / QUEEN ANNE,47.62,-122.36,1984.0,1.0,4.0,57110,15812.0,"Office, Parking",Office,36867.0,Parking,28390.0,,,,69.0,59.4,61.7,175.5,180.0,2190460.0,2275712.0,0.0,584552.69,1994494.0,1959.66,195966.0,False,Compliant,,24.31,0.43
23462,2016,Multifamily LR (1-4),Low-Rise Multifamily,Del Roy Apartments,25 West Roy St.,98119.0,7.0,MAGNOLIA / QUEEN ANNE,47.63,-122.36,1914.0,1.0,4.0,40370,0.0,Multifamily Housing,Multifamily Housing,40370.0,,,,,,51.0,24.3,26.2,76.4,82.2,982153.88,1056898.5,0.0,287852.81,982154.0,0.0,0.0,False,Compliant,,6.85,0.17
23465,2016,Multifamily LR (1-4),Low-Rise Multifamily,Chandler Hall Apartments,119 W Roy St,98119.0,7.0,MAGNOLIA / QUEEN ANNE,47.63,-122.35,1924.0,1.0,4.0,51150,0.0,Multifamily Housing,Multifamily Housing,48320.0,,,,,,70.0,67.2,74.7,96.0,104.2,3245598.0,3611072.25,0.0,172536.3,588694.0,26569.04,2656904.0,False,Compliant,,145.21,2.84
23466,2016,Multifamily MR (5-9),Mid-Rise Multifamily,The Queensborough Apartments,101 west olympic place,98119.0,7.0,MAGNOLIA / QUEEN ANNE,47.63,-122.36,1950.0,1.0,8.0,129860,0.0,"Multifamily Housing, Parking",Multifamily Housing,83306.0,Parking,46554.0,,,,96.0,70.1,77.7,105.8,113.8,5838129.0,6474877.5,0.0,376167.19,1283482.0,45546.46,4554646.0,False,Compliant,,250.84,1.93
23484,2016,Multifamily LR (1-4),Low-Rise Multifamily,Beacon View A,1701 12th ave S,98144.0,2.0,GREATER DUWAMISH,47.59,-122.32,1968.0,1.0,4.0,35796,0.0,Multifamily Housing,Multifamily Housing,35796.0,,,,,,43.0,32.4,34.6,101.6,108.8,1158549.25,1240226.25,0.0,339551.31,1158549.0,0.0,0.0,False,Compliant,,8.08,0.23
23846,2016,NonResidential,Small- and Mid-Sized Office,Diamond Building,3161 Elliott Avenue,98121.0,7.0,DOWNTOWN,47.62,-122.36,1979.0,1.0,3.0,34030,0.0,Office,Office,34030.0,,,,,,50.0,51.4,53.4,147.9,151.1,1748629.88,1815642.75,0.0,448514.0,1530330.0,2183.0,218300.0,False,Compliant,,22.26,0.65
23495,2016,Multifamily LR (1-4),Low-Rise Multifamily,"SHOREWOOD APTS BLDG B, C, D, & E",3101 NE 145th St,98125.0,5.0,NORTH,47.73,-122.3,1975.0,1.0,3.0,72671,0.0,Multifamily Housing,Multifamily Housing,58795.0,,,,,,46.0,35.4,37.7,110.0,117.3,2082754.75,2218827.5,0.0,600163.12,2047757.0,349.98,34998.0,False,Compliant,,16.13,0.22
23496,2016,Multifamily LR (1-4),Low-Rise Multifamily,SS055 - 14355 32nd Ave NE,14355 32nd Ave NE,98125.0,5.0,NORTH,47.73,-122.29,1967.0,1.0,2.0,22382,0.0,Multifamily Housing,Multifamily Housing,22382.0,,,,,,67.0,30.3,32.2,95.3,101.2,678980.12,721589.62,0.0,198997.7,678980.0,0.0,0.0,False,Compliant,,4.73,0.21
23499,2016,Multifamily LR (1-4),Low-Rise Multifamily,SHERWOOD APTS BLDG A,3030 NE 143rd St,98125.0,5.0,NORTH,47.73,-122.29,1977.0,1.0,3.0,27639,0.0,Multifamily Housing,Multifamily Housing,23810.0,,,,,,73.0,28.2,30.0,88.5,94.1,671004.62,713532.81,0.0,196660.2,671005.0,0.0,0.0,False,Compliant,,4.68,0.17
23501,2016,Multifamily LR (1-4),Low-Rise Multifamily,Jackson Park House & Village,14378 30th Ave NE,98125.0,5.0,NORTH,47.73,-122.3,1970.0,1.0,2.0,101613,0.0,Multifamily Housing,Multifamily Housing,101613.0,,,,,,99.0,22.7,24.5,61.2,66.7,2302943.0,2489579.5,0.0,532973.5,1818506.0,4844.37,484437.0,False,Compliant,,38.41,0.38
23502,2016,Multifamily LR (1-4),Low-Rise Multifamily,Mirrorwood Apartment,14371 30th Ave NE,98125.0,5.0,NORTH,47.73,-122.3,1986.0,1.0,3.0,30942,0.0,Multifamily Housing,Multifamily Housing,30942.0,,,,,,60.0,29.1,30.9,91.4,96.9,900973.0,954662.81,0.0,264060.0,900973.0,0.0,0.0,False,Compliant,,6.28,0.2
23503,2016,NonResidential,Restaurant,Salty's Waterfront Seafood Grill,1936 Harbor Ave SW,98126.0,1.0,SOUTHWEST,47.59,-122.38,1902.0,1.0,2.0,20398,0.0,"Office, Restaurant",Restaurant,19232.0,Office,1166.0,,,,,456.6,468.7,835.8,848.0,9313513.0,9560583.0,0.0,1019505.81,3478554.0,58349.59,5834959.0,False,Compliant,,334.15,16.38
23504,2016,NonResidential,Distribution Center,3223,3223 6th Avenue South,98134.0,2.0,GREATER DUWAMISH,47.57,-122.33,1952.0,1.0,1.0,41308,0.0,Distribution Center,Distribution Center,41308.0,,,,,,7.0,39.8,43.4,95.1,98.9,1642471.5,1792023.38,0.0,309134.59,1054767.0,5877.04,587704.0,False,Compliant,,38.57,0.93
23508,2016,Multifamily LR (1-4),Low-Rise Multifamily,Seaview Condominium Homeowners Association,519 W Roy St.,98119.0,7.0,MAGNOLIA / QUEEN ANNE,47.63,-122.36,1930.0,1.0,3.0,36751,0.0,Multifamily Housing,Multifamily Housing,36751.0,,,,,,33.0,69.4,78.3,98.7,108.3,2552098.5,2878751.5,0.0,132843.09,453261.0,20988.38,2098838.0,False,Compliant,,114.63,3.12
23510,2016,Multifamily LR (1-4),Low-Rise Multifamily,Seaview Terrace,7019 47th Ave SW,98126.0,1.0,SOUTHWEST,47.54,-122.39,1978.0,1.0,4.0,39888,0.0,Multifamily Housing,Multifamily Housing,39888.0,,,,,,29.0,62.8,68.4,113.1,123.0,2504814.5,2730100.25,0.0,263610.31,899438.0,16053.76,1605376.0,False,Compliant,,91.53,2.29
