OSEBuildingID,DataYear,BuildingType,PrimaryPropertyType,PropertyName,Address,ZipCode,CouncilDistrictCode,Neighborhood,Latitude,Longitude,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,ListOfAllPropertyUseTypes,LargestPropertyUseType,LargestPropertyUseTypeGFA,SecondLargestPropertyUseType,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseType,ThirdLargestPropertyUseTypeGFA,YearsENERGYSTARCertified,ENERGYSTARScore,SiteEUI(kBtu/sf),SiteEUIWN(kBtu/sf),SourceEUI(kBtu/sf),SourceEUIWN(kBtu/sf),SiteEnergyUse(kBtu),SiteEnergyUse(kWh),SiteEnergyUseWN(kBtu),SiteEnergyUseWN(kWh),SteamUse(kBtu),SteamUse(kWh),Electricity(kWh),Electricity(kBtu),NaturalGas(therms),NaturalGas(kBtu),NaturalGas(kWh),OtherFuelUse(kBtu),TotalGHGEmissions,GHGEmissionsIntensity,DefaultData,Comment,ComplianceStatus,Outlier
19750,2015,NonResidential,Small- and Mid-Sized Office,SEATTLE LABOR TEMPLE (North & South Bldg),2800 1ST AVE,98121.0,7,DOWNTOWN,47.61685251,-122.35146168,1942,1,3.0,64630,0,Office,Office,64630.0,,,,,,91.0,38.0,42.7,84.9,88.1,2456132.0,8380670,2757933.0,9410457,0.0,0,407500,1390446.0,10657.0,1065744.0,3636469,0.0,66.29,0.93,No,,Compliant,
19752,2015,NonResidential,Worship Facility,CITY CHURCH,2700 1ST AVE,98121.0,7,DOWNTOWN,47.61619799,-122.35076685,1948,1,2.0,20920,0,Worship Facility,Worship Facility,20920.0,,,,,,11.0,54.3,68.2,88.1,102.6,1136676.0,3878499,1426364.0,4866955,0.0,0,90967,310391.0,8263.0,826298.0,2819445,0.0,46.05,2.14,No,,Compliant,
19753,2015,Multifamily LR (1-4),Low-Rise Multifamily,NEW PACIFIC APARTMENTS,2600 1ST AVE,98121.0,7,DOWNTOWN,47.61561059,-122.34961019,1903,1,3.0,26640,0,"Multifamily Housing, Restaurant",Multifamily Housing,20840.0,Restaurant,5800.0,,,,23.0,69.9,74.9,135.1,140.3,1862752.0,6355973,1996116.0,6811030,0.0,0,230324,785899.0,10769.0,1076885.0,3674484,0.0,62.67,2.23,No,,Compliant,
19754,2015,Multifamily MR (5-9),Mid-Rise Multifamily,HUMPHREY HOUSE APARTMENTS,113 CEDAR ST,98121.0,7,DOWNTOWN,47.61593163,-122.35037506,2009,1,7.0,40329,0,"Food Service, Multifamily Housing, Office",Multifamily Housing,36514.0,Food Service,2132.0,Office,784.0,,,89.9,96.2,154.5,161.1,3545412.0,12097447,3791851.0,12938332,0.0,0,332273,1133762.0,24117.0,2411697.0,8229051,0.0,135.99,3.25,No,,Compliant,High Outlier
19755,2015,NonResidential,Small- and Mid-Sized Office,"2607 Building, LLC",2607 2ND AVE,98121.0,7,DOWNTOWN,47.61600059,-122.34957618,1925,1,3.0,20565,0,Office,Office,20565.0,,,,,,62.0,40.9,42.3,128.5,132.9,841841.0,2872480,870344.0,2969736,0.0,0,246730,841876.0,0.0,0.0,0,0.0,5.87,0.11,Yes,,Compliant,
19756,2015,Multifamily LR (1-4),Low-Rise Multifamily,VINECOURT APTS,2512 1ST AVE,98121.0,7,DOWNTOWN,47.61506507,-122.34910716,1987,1,4.0,34880,0,Multifamily Housing,Multifamily Housing,40987.0,,,,,,90.0,22.4,24.0,70.3,75.2,918177.0,3132949,981951.0,3350555,0.0,0,269102,918215.0,0.0,0.0,0,0.0,6.4,0.07,No,,Compliant,
19757,2015,Multifamily LR (1-4),Low-Rise Multifamily,OREGON APARTMENTS,2301 1ST AVE,98121.0,7,DOWNTOWN,47.6133674,-122.34702308,1902,1,4.0,56776,0,Multifamily Housing,Multifamily Housing,50841.0,,,,,,98.0,35.1,39.3,65.5,75.2,1784233.0,6088055,1997417.0,6815469,0.0,0,204092,696392.0,10879.0,1087870.0,3711966,0.0,62.63,1.05,No,,Compliant,
19758,2015,Multifamily MR (5-9),Mid-Rise Multifamily,2300 ELLIOTT,2300 ELLIOTT AVE,98121.0,7,DOWNTOWN,47.61267771,-122.34837411,1990,1,6.0,112676,34789,"Multifamily Housing, Parking",Multifamily Housing,77887.0,Parking,34789.0,,,,89.0,36.8,40.5,99.1,108.0,2867434.0,9784090,3157379.0,10773424,0.0,0,660520,2253788.0,6137.0,613739.0,2094164,0.0,48.31,0.34,No,,Compliant,
19766,2015,NonResidential,Worship Facility,ALKI CONGREGATIONAL CHURCH U.C.C.,3400 62ND AVE SW,98116.0,1,SOUTHWEST,47.57367495,-122.41166161,1926,1,2.0,22128,0,Worship Facility,Worship Facility,22128.0,,,,,,97.0,24.1,31.9,38.0,47.3,534039.0,1822216,706618.0,2411080,0.0,0,39266,133979.0,4001.0,400065.0,1365078,0.0,22.18,0.98,No,,Compliant,
19770,2015,Multifamily LR (1-4),Low-Rise Multifamily,ALKI SHORES CONDOMINIUM,2104 ALKI AVE SW,98116.0,1,SOUTHWEST,47.58544993,-122.3981422,1973,1,4.0,26880,0,Multifamily Housing,Multifamily Housing,26880.0,,,,,,8.0,47.3,51.9,129.6,145.3,1272272.0,4341172,1395631.0,4762090,0.0,0,301058,1027253.0,2451.0,245062.0,836186,0.0,20.18,0.59,No,,Compliant,
19773,2015,Multifamily LR (1-4),Low-Rise Multifamily,ALLEN PLACE CONDOMINIUM,800 N ALLEN PL,98103.0,6,LAKE UNION,47.66086568,-122.34820589,1987,1,4.0,23098,0,Multifamily Housing,Multifamily Housing,23098.0,,,,,,93.0,20.8,22.7,65.4,71.1,481206.0,1641943,523225.0,1785317,0.0,0,141033,481226.0,0.0,0.0,0,0.0,3.35,0.06,Yes,,Compliant,
19774,2015,NonResidential,Retail Store,OFFICE DEPOT & CARPET LIQUIDATOR,13501 AURORA AVE N,98133.0,5,NORTHWEST,47.72763881,-122.34540651,1968,1,1.0,48139,0,Retail Store,Retail Store,40000.0,,,,,,98.0,19.2,20.9,44.8,47.5,767213.0,2617839,837728.0,2858446,0.0,0,138187,471514.0,2957.0,295719.0,1009035,0.0,18.99,0.35,No,,Compliant,
19776,2015,NonResidential,Other,WELCOME HOME SOCIETY,13537 AURORA AVE N,98133.0,5,NORTHWEST,47.72778979,-122.34627787,2002,1,1.0,29924,0,Other - Education,Other - Education,29924.0,,,,,,,39.2,40.0,112.1,112.9,1173650.0,4004659,1196909.0,4084022,0.0,0,297499,1015109.0,1586.0,158583.0,541107,0.0,15.5,0.37,No,,Compliant,
19777,2015,Multifamily MR (5-9),Mid-Rise Multifamily,LINDEN SQUARE,13530 LINDEN AVE N,98133.0,5,NORTHWEST,47.7284631,-122.3464242,1993,1,5.0,214388,43082,"Multifamily Housing, Parking",Multifamily Housing,171306.0,Parking,43082.0,,,,97.0,25.9,26.7,81.3,84.0,4433348.0,15127211,4580161.0,15628157,0.0,0,1299340,4433532.0,0.0,0.0,0,0.0,30.91,0.06,No,,Compliant,
19780,2015,NonResidential,Other,AURORA CHRYSLER PLYMOUTH,13733 AURORA AVE N,98133.0,5,NORTHWEST,47.72969445,-122.34543246,1968,1,1.0,21633,0,Other,Other,10400.0,,,,,,,605.1,642.0,1080.2,1118.9,6293359.0,21473832,6676801.0,22782190,0.0,0,648669,2213351.0,40801.0,4080100.0,13921878,0.0,232.12,10.29,No,,Compliant,
19781,2015,Multifamily LR (1-4),Low-Rise Multifamily,AMESBURY COURT APTS -  BLDG C,13739 LINDEN AVE N,98133.0,5,NORTHWEST,47.72873257,-122.34910229,1990,1,4.0,43228,37992,Multifamily Housing,Multifamily Housing,43228.0,,,,,,86.0,24.1,24.6,75.5,77.3,1039782.0,3547883,1064250.0,3631371,0.0,0,304743,1039826.0,0.0,0.0,0,0.0,7.25,0.06,Yes,,Compliant,
19783,2015,Multifamily MR (5-9),Mid-Rise Multifamily,ALPINE VILLA CONDOMINIUM,308 SUMMIT AVE E,98102.0,3,EAST,47.62136538,-122.32515333,1967,1,5.0,23231,0,Multifamily Housing,Multifamily Housing,22047.0,,,,,,84.0,23.6,26.4,74.2,82.9,520738.0,1776831,581927.0,1985617,0.0,0,152620,520760.0,0.0,0.0,0,0.0,3.63,0.06,Yes,,Compliant,
19787,2015,NonResidential,Worship Facility,LUTHERAN CHURCH/TILDEN SCHOOL,4101 CALIFORNIA AVE SW,98116.0,1,SOUTHWEST,47.56646894,-122.38738808,1949,1,2.0,21364,0,"K-12 School, Worship Facility",Worship Facility,15364.0,K-12 School,6000.0,,,,84.0,44.4,57.3,65.1,80.7,947884.0,3234314,1224852.0,4179368,0.0,0,55514,189420.0,7585.0,758472.0,2588013,0.0,41.6,1.91,No,,Compliant,
19788,2015,Multifamily MR (5-9),Mid-Rise Multifamily,ALTERRA CONDOMINIUM  PH 1 & 2,1000 AURORA AVE N,98109.0,7,MAGNOLIA / QUEEN ANNE,47.62732381,-122.34309212,1999,1,6.0,208125,36000,"Multifamily Housing, Parking, Retail Store",Multifamily Housing,79872.0,Parking,36000.0,Retail Store,7146.0,,,35.2,40.0,48.3,53.3,3065502.0,10459926,3483512.0,11886236,0.0,0,137556,469361.0,25962.0,2596160.0,8858465,0.0,141.15,0.67,No,,Compliant,
19789,2015,Multifamily MR (5-9),Mid-Rise Multifamily,AMBASSADOR 1 CONDOMINIUM,505 E DENNY WAY,98122.0,3,EAST,47.61840827,-122.32510661,1923,1,6.0,39251,0,Multifamily Housing,Multifamily Housing,33720.0,,,,,,84.0,31.9,35.4,97.2,108.0,1075793.0,3670758,1192160.0,4067818,0.0,0,301148,1027560.0,483.0,48275.0,164721,0.0,9.73,0.14,No,,Compliant,
19790,2015,Multifamily MR (5-9),Mid-Rise Multifamily,AMBASSADOR CONDO,506 E HOWELL ST,98122.0,3,EAST,47.61816959,-122.32471068,1992,1,5.0,44715,0,Multifamily Housing,Multifamily Housing,44715.0,,,,,,76.0,41.5,45.4,109.8,117.4,1857889.0,6339380,2031839.0,6932922,0.0,0,414916,1415752.0,4422.0,442195.0,1508831,0.0,33.35,0.61,No,,Compliant,
19792,2015,Multifamily MR (5-9),Mid-Rise Multifamily,ANDERSON PLACE CONDOMINIUM,619 5TH AVE W,98119.0,7,MAGNOLIA / QUEEN ANNE,47.62528959,-122.36375122,1990,1,5.0,21715,0,"Multifamily Housing, Parking",Multifamily Housing,21715.0,Parking,4290.0,,,,,19.9,22.8,55.0,61.7,431357.0,1471851,495982.0,1692360,0.0,0,104058,355061.0,763.0,76310.0,260380,0.0,6.53,0.23,No,,Compliant,
19793,2015,Multifamily MR (5-9),Mid-Rise Multifamily,UNION BAY APTS,526 YALE AVE N,98109.0,7,LAKE UNION,47.62420227,-122.32993149,1994,1,7.0,86525,23866,"Multifamily Housing, Parking",Multifamily Housing,62659.0,Parking,23866.0,,,,79.0,36.6,38.5,101.3,103.3,2294320.0,7828544,2414850.0,8239810,0.0,0,552162,1884053.0,4103.0,410345.0,1400155,0.0,34.93,0.31,No,,Compliant,
19794,2015,Multifamily LR (1-4),Low-Rise Multifamily,CAROLINA COURT,527 EASTLAKE AVE E,98109.0,7,LAKE UNION,47.62421141,-122.32974208,1916,1,3.0,56652,0,Multifamily Housing,Multifamily Housing,56652.0,,,,,,99.0,27.5,31.2,53.1,57.0,1558041.0,5316256,1764963.0,6022303,0.0,0,192563,657053.0,9010.0,901015.0,3074390,0.0,52.43,0.88,No,,Compliant,
19797,2015,Multifamily MR (5-9),Mid-Rise Multifamily,ANDIAMO CONDOMINIUM,626 4TH AVE W,98119.0,7,MAGNOLIA / QUEEN ANNE,47.62545431,-122.36136419,1996,1,5.0,20798,0,Multifamily Housing,Multifamily Housing,20798.0,,,,,,81.0,25.4,25.4,79.6,79.6,527438.0,1799693,527438.0,1799693,0.0,0,154583,527460.0,0.0,0.0,0,0.0,3.68,0.07,Yes,,Compliant,
19799,2015,Multifamily LR (1-4),Low-Rise Multifamily,ANNARON,1719 14TH AVE,98122.0,3,EAST,47.61712642,-122.31466512,1965,1,3.0,20296,754,"Multifamily Housing, Parking",Multifamily Housing,19542.0,Parking,754.0,,,,72.0,26.6,30.5,83.6,95.8,520275.0,1775251,596281.0,2034595,0.0,0,152484,520297.0,0.0,0.0,0,0.0,3.63,0.07,Yes,,Compliant,
19801,2015,Multifamily LR (1-4),Other,APEX BELLTOWN CONDOMINIUM,2225 1ST AVE,98121.0,7,DOWNTOWN,47.612953,-122.346397,1909,1,3.0,30700,0,"Multifamily Housing, Other",Other,19034.0,Multifamily Housing,11666.0,,,,,21.8,26.6,36.8,41.8,670779.0,2288792,817420.0,2789152,0.0,0,59663,203579.0,4672.0,467208.0,1594179,0.0,26.23,0.83,No,,Compliant,
19805,2015,Multifamily LR (1-4),Low-Rise Multifamily,ARAVITA CONDOMINIUM,3045 20TH AVE W,98199.0,7,MAGNOLIA / QUEEN ANNE,47.64776692,-122.38219848,1988,1,4.0,31537,0,Multifamily Housing,Multifamily Housing,24459.0,,,,,,57.0,35.4,38.6,111.0,121.3,864765.0,2950700,944706.0,3223470,0.0,0,253448,864801.0,0.0,0.0,0,0.0,6.03,0.07,No,,Compliant,
19808,2015,Multifamily MR (5-9),Mid-Rise Multifamily,ARCADIAN COURT CONDOMINIUM,511 E ROY ST,98102.0,3,EAST,47.62505824,-122.32518097,1980,1,5.0,48744,0,Multifamily Housing,Multifamily Housing,48744.0,,,,,,32.0,34.3,38.2,107.6,119.9,1670929.0,5701446,1861345.0,6351172,0.0,0,489721,1670998.0,0.0,0.0,0,0.0,11.65,0.09,Yes,,Compliant,
19824,2015,Multifamily MR (5-9),Mid-Rise Multifamily,ART STABLE CONDOMINIUM,518 YALE AVE N,98109.0,7,LAKE UNION,47.62343444,-122.33035572,2010,1,5.0,23931,0,"Multifamily Housing, Parking",Multifamily Housing,22088.0,Parking,3983.0,,,,,24.1,26.3,56.3,58.6,533329.0,1819794,581543.0,1984307,0.0,0,95992,327538.0,2058.0,205804.0,702232,0.0,13.21,0.49,No,,Compliant,
19826,2015,Multifamily LR (1-4),Low-Rise Multifamily,ASHBURY CONDOMINIUM,18 DRAVUS ST,98109.0,7,MAGNOLIA / QUEEN ANNE,47.64901447,-122.3570178,1999,1,4.0,39966,0,"Multifamily Housing, Office, Parking",Multifamily Housing,33396.0,Parking,12000.0,Office,3151.0,,,22.6,24.3,71.0,76.3,827664.0,2824106,889406.0,3034779,0.0,0,242201,826425.0,13.0,1273.0,4343,0.0,5.83,0.06,No,,Compliant,
19830,2015,Multifamily MR (5-9),Mid-Rise Multifamily,ATHENA CONDOMINIUM,323 QUEEN ANNE AVE N,98109.0,7,MAGNOLIA / QUEEN ANNE,47.62169721,-122.35710102,1999,1,7.0,72763,0,"Multifamily Housing, Office, Parking",Multifamily Housing,70013.0,Parking,39780.0,Office,2760.0,,,36.9,37.7,103.6,104.6,2682044.0,9151513,2746398.0,9371098,0.0,0,662649,2261054.0,4211.0,421084.0,1436798,0.0,38.13,0.39,No,,Compliant,
19831,2015,Multifamily LR (1-4),Low-Rise Multifamily,ATLANTIC PLACE CONDOMINIUM,1111 S ATLANTIC ST,98134.0,2,GREATER DUWAMISH,47.58964886,-122.31828873,1980,1,4.0,59600,0,Multifamily Housing,Multifamily Housing,59600.0,,,,,,50.0,23.4,26.9,73.6,84.5,1396191.0,4764001,1604184.0,5473702,0.0,0,409200,1396249.0,0.0,0.0,0,0.0,9.73,0.06,No,,Compliant,
19832,2015,Multifamily LR (1-4),Low-Rise Multifamily,ATRIA VILLA CONDOMINIUM,1251 TAYLOR AVE N,98109.0,7,MAGNOLIA / QUEEN ANNE,47.63095422,-122.34666973,1978,1,4.0,40948,8778,"Multifamily Housing, Parking",Multifamily Housing,32170.0,Parking,8778.0,,,,95.0,18.8,20.5,58.9,64.5,603376.0,2058804,661010.0,2255459,0.0,0,176839,603401.0,0.0,0.0,0,0.0,4.21,0.04,No,,Compliant,
19833,2015,NonResidential,College/University,Cornish (Virginia-Terry),2000 TERRY AVE,98121.0,7,DOWNTOWN,47.61716545,-122.33497649,1992,1,2.0,28923,0,College/University,College/University,28800.0,,,,,,,15.8,21.1,30.5,37.4,456397.0,1557291,606377.0,2069044,0.0,0,55974,190991.0,2654.0,265414.0,905630,0.0,15.43,0.5,No,,Compliant,
19835,2015,Multifamily MR (5-9),Mid-Rise Multifamily,TERRY AVENUE HOUSING,2020 TERRY AVE,98121.0,7,DOWNTOWN,47.61758148,-122.33483198,1992,1,7.0,65210,18059,"Multifamily Housing, Parking",Multifamily Housing,56635.0,Parking,8575.0,,,,87.0,63.7,71.6,114.1,122.3,3610224.0,12318595,4054220.0,13833572,0.0,0,374219,1276889.0,23334.0,2333388.0,7961850,0.0,132.83,1.95,No,,Compliant,
19836,2015,NonResidential,College/University,Cornish (Notions),1001 LENORA ST,98121.0,7,DOWNTOWN,47.61789703,-122.33573914,1928,1,3.0,21600,0,College/University,College/University,21600.0,,,,,,,14.6,17.4,37.5,43.0,315468.0,1076421,376418.0,1284391,0.0,0,67108,228983.0,865.0,86495.0,295133,0.0,6.19,0.24,No,,Compliant,
19839,2015,Multifamily LR (1-4),Low-Rise Multifamily,EMBASSY APARTMENTS,1420 BOREN AVE,98101.0,7,EAST,47.613174,-122.328201,1925,1,3.0,21712,0,Multifamily Housing,Multifamily Housing,21712.0,,,,,,61.0,51.7,59.8,89.2,101.2,1122837.0,3831278,1298091.0,4429270,0.0,0,106163,362244.0,7606.0,760608.0,2595302,0.0,42.92,1.91,Yes,,Compliant,
19841,2015,Multifamily MR (5-9),Mid-Rise Multifamily,VILLA APTS,1100 PIKE ST,98101.0,7,EAST,47.61416158,-122.32892129,1908,1,5.0,53232,6819,"Multifamily Housing, Parking, Retail Store",Multifamily Housing,39530.0,Retail Store,7865.0,Parking,4385.0,,79.0,36.4,39.5,90.0,96.9,1724560.0,5884442,1873890.0,6393978,0.0,0,344365,1175022.0,5496.0,549587.0,1875268,0.0,37.38,0.61,No,,Compliant,
19845,2015,NonResidential,Retail Store,OFFICE DEPOT,4900 25TH AVE NE,98105.0,4,NORTHEAST,47.66460037,-122.29972076,1996,1,1.0,25735,0,"Parking, Retail Store",,,,,,,,89.0,47.8,47.8,134.8,134.8,1231145.0,4200841,1231145.0,4200841,0.0,0,305337,1041854.0,1893.0,189334.0,646034,0.0,17.32,0.5,No,,Compliant,
19846,2015,Multifamily LR (1-4),Low-Rise Multifamily,BLAKELEY MANOR,2401 NE BLAKELEY ST,98105.0,4,NORTHEAST,47.66558117,-122.30174396,1984,1,4.0,57856,0,Multifamily Housing,Multifamily Housing,57856.0,,,,,,56.0,29.3,32.0,92.0,100.6,1695729.0,5786067,1853915.0,6325820,0.0,0,496990,1695800.0,0.0,0.0,0,0.0,11.82,0.08,Yes,,Compliant,
19847,2015,NonResidential,Retail Store,UNIVERSITY VILLAGE EAST BLDG N,2623 NE UNIVERSITY VILLAGE ST,98105.0,4,NORTHEAST,47.66384364,-122.29717129,1956,1,2.0,25862,0,"Other, Retail Store",Retail Store,25562.0,Other,300.0,,,,13.0,211.2,210.8,418.7,409.1,5462958.0,18640386,5452862.0,18605937,0.0,0,714006,2436289.0,30268.0,3026770.0,10327767,0.0,177.74,6.47,No,,Compliant,High Outlier
19848,2015,NonResidential,Retail Store,UNIVERSITY VILLAGE EAST BLDG S,2623 NE UNIVERSITY VILLAGE ST,98105.0,4,NORTHEAST,47.66384364,-122.29717129,2003,1,2.0,49965,0,"Other, Retail Store",Retail Store,47465.0,Other,2500.0,,,,80.0,69.4,68.2,213.2,209.5,3466461.0,11828055,3406767.0,11624371,0.0,0,983624,3356264.0,1103.0,110336.0,376482,0.0,29.26,0.3,No,,Compliant,
19849,2015,Multifamily LR (1-4),Low-Rise Multifamily,BOREALIS THE CONDOMINIUM,2614 4TH AVE N,98109.0,7,MAGNOLIA / QUEEN ANNE,47.64421274,-122.34911846,1981,1,3.0,53698,0,"Multifamily Housing, Parking",Multifamily Housing,53698.0,Parking,2700.0,,,,99.0,17.9,20.7,56.3,64.9,962082.0,3282760,1110711.0,3789903,0.0,0,281970,962122.0,0.0,0.0,0,0.0,6.71,0.05,No,,Compliant,
19851,2015,Multifamily MR (5-9),Mid-Rise Multifamily,ST CHARLES HOTEL APTS,619 3RD AVE,98104.0,7,DOWNTOWN,47.60318375,-122.33206177,1911,1,6.0,23338,0,"Food Service, Multifamily Housing",Multifamily Housing,29100.0,Food Service,2536.0,,,,39.0,73.9,85.8,127.8,140.3,2339133.0,7981453,2714452.0,9262094,0.0,0,222544,759351.0,15798.0,1579813.0,5390545,0.0,89.2,3.68,No,,Compliant,
19852,2015,Multifamily MR (5-9),Mid-Rise Multifamily,CORONA LOFTS,606 2ND AVE,98104.0,7,DOWNTOWN,47.60273361,-122.33244324,1900,1,6.0,39594,0,"Multifamily Housing, Retail Store",Multifamily Housing,34137.0,Retail Store,5457.0,,,,81.0,22.6,25.0,54.2,61.7,895901.0,3056941,990034.0,3378136,0.0,0,168966,576534.0,3194.0,319391.0,1089807,0.0,20.98,0.47,No,,Compliant,
19853,2015,NonResidential,Small- and Mid-Sized Office,HARTFORD BUILDING,600 2ND AVE,98104.0,7,DOWNTOWN,47.60259628,-122.33231354,1929,1,2.0,20028,0,Office,Office,20028.0,,,,,,95.0,27.6,32.3,65.7,71.3,552583.0,1885491,647030.0,2207757,216792.0,739725,98415,335805.0,0.0,0.0,0,0.0,19.07,0.88,No,,Compliant,
19854,2015,Multifamily HR (10+),High-Rise Multifamily,LOWMAN BUILDING,107 CHERRY ST,98104.0,7,DOWNTOWN,47.60255814,-122.33382416,1906,1,10.0,65535,0,"Multifamily Housing, Restaurant, Retail Store",Multifamily Housing,51096.0,Retail Store,3374.0,Restaurant,1564.0,,,54.1,57.4,138.5,148.9,3031811.0,10344968,3217536.0,10978688,907147.0,3095314,622703,2124752.0,0.0,0.0,0,0.0,84.83,1.15,No,,Compliant,
19855,2015,NonResidential,Small- and Mid-Sized Office,LOWMAN AND HANFORD BUILDING,616 1ST AVE,98104.0,7,DOWNTOWN,47.60246277,-122.3337326,1900,1,7.0,23622,0,"Office, Restaurant",Office,26195.0,Restaurant,2285.0,,,,85.0,39.3,39.3,119.7,119.7,1118346.0,3815954,1118346.0,3815954,0.0,0,313424,1069446.0,489.0,48944.0,167003,0.0,10.05,0.23,No,,Compliant,
19856,2015,NonResidential,Small- and Mid-Sized Office,HOWARD BUILDING,614 1ST AVE,98104.0,7,DOWNTOWN,47.60234161,-122.33388501,1902,1,3.0,23563,0,"Office, Restaurant",Office,20183.0,Restaurant,3380.0,,,,71.0,35.8,37.3,112.3,117.0,842923.0,2876172,878094.0,2996181,0.0,0,247047,842958.0,0.0,0.0,0,0.0,5.88,0.1,No,,Compliant,
19857,2015,NonResidential,Mixed Use Property,110 CHERRY BUILDING,110 CHERRY ST,98104.0,7,DOWNTOWN,47.60284424,-122.33408356,1903,1,3.0,28600,0,"Office, Restaurant, Retail Store",Office,12000.0,Retail Store,11000.0,Restaurant,3000.0,,,39.2,39.2,100.8,100.8,1020039.0,3480517,1020039.0,3480517,0.0,0,217422,741875.0,2782.0,278195.0,949240,0.0,19.95,0.59,No,,Compliant,
19858,2015,NonResidential,Mixed Use Property,MARION 823,818 2ND AVE,98104.0,7,DOWNTOWN,47.60387657,-122.33374327,1978,1,2.0,38539,12379,"Office, Parking, Retail Store",Retail Store,15549.0,Parking,12379.0,Office,10611.0,,50.0,88.2,90.8,277.0,285.2,2307938.0,7875011,2376244.0,8108081,0.0,0,676418,2308034.0,0.0,0.0,0,0.0,16.09,0.16,Yes,,Compliant,
19860,2015,NonResidential,Small- and Mid-Sized Office,MARION 814 BUILDING,818 2ND AVE,98104.0,7,DOWNTOWN,47.60387657,-122.33374327,1906,1,5.0,26840,0,Office,Office,29040.0,,,,,,24.0,69.1,68.1,217.0,213.9,2006626.0,6846892,1978676.0,6751522,0.0,0,588109,2006710.0,0.0,0.0,0,0.0,13.99,0.2,No,,Compliant,
19861,2015,NonResidential,Retail Store,MARION BUILDING 804,818 2ND AVE,98104.0,7,DOWNTOWN,47.60387657,-122.33374327,1906,1,2.0,46800,0,"Office, Retail Store",Retail Store,36019.0,Office,10781.0,,,,54.0,44.6,44.6,140.1,140.1,2087998.0,7124544,2087998.0,7124544,0.0,0,611957,2088085.0,0.0,0.0,0,0.0,14.56,0.12,Yes,,Compliant,
19862,2015,NonResidential,Small- and Mid-Sized Office,SEATTLE METROPOLITAN CREDIT UNION,801 3RD AVE,98104.0,7,DOWNTOWN,47.60405234,-122.33330945,1979,1,3.0,63990,26640,"Office, Parking",Office,39000.0,Parking,26640.0,,,,31.0,64.4,71.3,202.2,223.7,2513155.0,8575240,2780298.0,9486770,0.0,0,735529,2509730.0,35.0,3529.0,12041,0.0,17.68,0.11,No,,Compliant,
19864,2015,NonResidential,Small- and Mid-Sized Office,COMPTON BUILDING,2315 WESTERN AVE,98121.0,7,DOWNTOWN,47.61291226,-122.34793793,1908,1,3.0,28800,0,"Non-Refrigerated Warehouse, Office, Other",Office,21600.0,Other,7200.0,Non-Refrigerated Warehouse,6200.0,,43.0,38.8,42.2,99.8,103.3,1358652.0,4635913,1475762.0,5035508,0.0,0,289812,988880.0,3698.0,369813.0,1261854,0.0,26.53,0.77,No,,Compliant,
19865,2015,Multifamily LR (1-4),Low-Rise Multifamily,ENDLESS KNOT/DOROTHY DAY HOUSE APTS,106 BELL ST,98121.0,7,DOWNTOWN,47.61362726,-122.34668139,1900,1,3.0,23015,0,"Multifamily Housing, Retail Store",Multifamily Housing,19132.0,Retail Store,3883.0,,,,,70.2,78.6,146.6,160.5,1615855.0,5513526,1807888.0,6168769,0.0,0,235208,802562.0,8133.0,813326.0,2775183,0.0,48.79,1.97,No,,Compliant,
19870,2015,Multifamily MR (5-9),Mid-Rise Multifamily,BAKHITA GARDENS,118 BELL ST,98121.0,7,DOWNTOWN,47.61405057,-122.34646054,2000,1,6.0,36676,0,"Multifamily Housing, Office, Other - Lodging/Residential, Retail Store",Multifamily Housing,22129.0,Office,9751.0,Retail Store,2506.0,,,59.7,65.0,148.6,160.9,2189124.0,7469601,2383529.0,8132938,0.0,0,441757,1507337.0,6819.0,681850.0,2326568,0.0,46.72,1.1,No,,Compliant,
19871,2015,NonResidential,Small- and Mid-Sized Office,GRANGE OFFICE PLAZA,2717 3RD AVE,98121.0,7,DOWNTOWN,47.61698381,-122.34958888,1954,1,3.0,33552,4968,"Office, Parking",Office,26556.0,Parking,4968.0,,,,44.0,104.6,121.3,168.4,185.9,2778865.0,9481880,3220593.0,10989119,0.0,0,218105,744206.0,20347.0,2034690.0,6942650,0.0,113.25,3.28,No,,Compliant,
19873,2015,NonResidential,Retail Store,RITE AID STORE #5218_2603 THIRD AV,2603 3RD AVE,98121.0,7,DOWNTOWN,47.61653968,-122.34883432,1931,1,2.0,26270,0,Retail Store,Retail Store,26266.0,,,,,,22.0,67.4,72.8,168.5,170.6,1770198.0,6040166,1912642.0,6526205,0.0,0,359970,1228269.0,5420.0,541980.0,1849312,0.0,37.35,1.22,No,,Compliant,
19874,2015,NonResidential,Small- and Mid-Sized Office,TRIANON BUILDING,2505 3RD AVE,98121.0,7,DOWNTOWN,47.61631632,-122.34780486,1926,1,3.0,57620,7820,"Office, Parking",Office,49800.0,Parking,7820.0,,,,50.0,48.0,55.0,150.7,172.7,2390284.0,8155987,2739528.0,9347657,0.0,0,700552,2390383.0,0.0,0.0,0,0.0,16.66,0.11,No,,Compliant,
